"","ID","Cluster","D3","D5","D7","D9","D11","D13"
"243","3_CHOYP_ANR11.1.1.m.56842",4,0.9964,0.1,0.56195,0.1,1.0739,0.1
"244","3_CHOYP_ANR17.1.2.m.772",3,3.5335,3.95565,3.1074,3.96285,2.8802,3.247
"245","3_CHOYP_ANR31.1.1.m.61075",3,4.23735,0.6515,1.28165,1.3195,1.3698,2.5006
"246","3_CHOYP_ANR40.1.1.m.1429",1,13.113,13.16125,11.53815,7.0403,12.41215,0.1
"247","3_CHOYP_ANS1B.1.1.m.46724",3,2.30415,3.32295,3.48465,2.4751,1.87725,2.26555
"248","3_CHOYP_ANT_25430.1.2.m.613",3,4.04325,8.08825,4.25055,2.1706,0.1,0.1
"249","3_CHOYP_ANT_25430.2.2.m.5862",1,46.79075,40.0748,31.0224,27.70035,33.3151,31.0442
"250","3_CHOYP_ANXA4.1.2.m.19913",4,3.30475,0.1,0.1,0.1,0.1,0.1
"251","3_CHOYP_ANXA7.1.4.m.4514",4,2.39335,0.1,0.1,0.1,0.1,0.1
"252","3_CHOYP_AOF.1.1.m.7109",3,1.06985,2.13665,0.1,0.1,3.4874,2.8647
"253","3_CHOYP_AP1G1.1.1.m.13111",1,23.77145,29.8082,25.23035,26.0845,23.2418,26.5504
"254","3_CHOYP_AP1M1.1.1.m.56248",1,6.30545,7.62515,9.32795,9.44565,5.75105,10.43185
"255","3_CHOYP_AP2A2.1.1.m.62726",1,25.0601,22.4456,24.13355,26.09285,23.2878,29.94075
"256","3_CHOYP_AP2M1.1.1.m.25996",1,8.52555,17.14355,10.29995,14.33335,12.3655,13.3985
"257","3_CHOYP_AP2S1.1.1.m.61530",4,3.7728,0.1,0.1,0.1,4.21695,0.1
"258","3_CHOYP_AP3M2.1.1.m.43706",1,20.36755,19.26165,28.30235,27.2256,23.10635,19.30575
"259","3_CHOYP_APBP2.1.1.m.62244",4,0.1,0.1,0.1,0.1,0.1,0.1
"260","3_CHOYP_API5.1.1.m.17066",1,28.835,29.07025,33.721,30.6616,39.35635,38.34425
"261","3_CHOYP_APLA.1.2.m.191",4,0.1,0.1,0.1,0.1,0.1,0.4076
"262","3_CHOYP_APLP.1.2.m.5955",3,4.7871,1.96365,4.0345,3.8492,2.6518,0.808
"263","3_CHOYP_APLP.2.2.m.55987",3,4.85015,1.9895,4.08765,3.8999,2.6867,0.8187
"264","3_CHOYP_APN.1.3.m.316",4,0.1,0.1,0.1,0.1,0.1,0.1
"265","3_CHOYP_APPBP2.1.1.m.9093",4,4.01285,0.7148,0.74485,0.75155,0.7967,0.9706
"266","3_CHOYP_AQR.1.1.m.9127",3,3.7737,6.46345,6.42145,4.05125,2.99415,3.1185
"267","3_CHOYP_ARALYDRAFT_472154.1.1.m.29819",1,15.53845,51.60545,30.7497,47.2122,62.89015,21.4471
"268","3_CHOYP_ARB_02478.1.1.m.29725",1,0.1,3.90255,12.2705,15.484,9.852,6.67525
"269","3_CHOYP_ARC1A.1.1.m.56262",1,36.5278,36.79205,38.68355,38.9716,36.7497,39.15545
"270","3_CHOYP_ARC1A.1.1.m.56263",1,29.47705,36.3211,24.33865,41.8029,48.0267,45.1194
"271","3_CHOYP_ARF2.1.3.m.10738",1,134.11275,120.1702,136.01475,139.864,115.578,164.76765
"272","3_CHOYP_ARF4.1.2.m.8401",1,23.57455,26.69115,21.79965,37.4341,13.4403,20.3207
"273","3_CHOYP_ARF6.1.2.m.3974",1,12.11445,6.10875,9.57325,6.4707,10.3433,4.22405
"274","3_CHOYP_ARGI.1.2.m.3263",6,25.5751,3.2268,0.1,0.1,1.83405,0.1
"275","3_CHOYP_ARH.2.2.m.25884",4,0.1,1.87145,0.1,0.1,0.1,0.1
"276","3_CHOYP_ARHG7.3.5.m.37182",3,0.1,1.42085,0.1,0.1,2.42315,0.99915
"277","3_CHOYP_ARHGAP12B.1.2.m.36731",3,1.2558,1.2649,2.00745,4.04195,3.563,2.59475
"278","3_CHOYP_ARHGAP8.1.1.m.25503",3,5.4266,6.61305,3.46825,3.58045,2.45555,0.1
"279","3_CHOYP_ARHGEF3.1.1.m.13898",4,0.1,0.1,0.1,0.1,0.1,1.2387
"280","3_CHOYP_ARI2.1.1.m.34963",3,0.1,3.0296,2.1329,2.14875,1.1743,0.1
"281","3_CHOYP_ARI4B.1.1.m.56056",4,0.69675,0.3963,0.1,0.1,0.1,0.1
"282","3_CHOYP_ARID3A.1.1.m.55743",4,0.1,1.10545,2.1907,0.1,1.2366,0.1
"283","3_CHOYP_ARIP4.3.3.m.33366",4,0.1,0.1,0.1,0.1,0.41905,0.1
"284","3_CHOYP_ARL6.1.2.m.29833",3,2.86675,5.81315,3.0973,6.0256,0.1,3.93695
"285","3_CHOYP_ARL6IP1.1.1.m.13877",3,0.1,2.6938,0.1,2.7677,5.8648,0.1
"286","3_CHOYP_ARL8A.1.1.m.12151",1,14.29585,7.23105,5.04655,7.5834,5.3935,6.5665
"287","3_CHOYP_ARMC6.1.1.m.28786",1,3.39655,6.84805,8.42295,8.44235,2.56505,0.1
"288","3_CHOYP_ARMC9.1.1.m.57265",3,0.1,0.1,0.7008,0.1,1.44875,1.7264
"289","3_CHOYP_ARNT.1.1.m.19078",3,0.8221,1.55145,1.6312,0.85785,0.90985,0.1
"290","3_CHOYP_ARP2.1.1.m.43520",1,52.33125,56.535,45.63655,48.8237,56.2216,64.9003
"291","3_CHOYP_ARP3.1.1.m.6867",1,62.9504,83.6122,71.883,68.51395,62.76425,88.479
"292","3_CHOYP_ARP6.1.1.m.17920",3,1.39095,0.1,1.50075,0.1,0.1,0.1
"293","3_CHOYP_ARP8.1.1.m.10729",4,0.1,1.8333,0.1,0.9909,0.1,0.1
"294","3_CHOYP_ARPC2.1.1.m.50573",1,45.1604,53.70485,47.8054,48.2853,49.23485,71.47735
"295","3_CHOYP_ARPC4.2.2.m.35677",1,40.4036,35.02195,36.66225,33.80555,26.21075,39.75385
"296","3_CHOYP_ARRB.1.2.m.25932",1,22.82545,26.86495,18.79555,21.5951,20.1269,29.70315
"297","3_CHOYP_ARRD.6.1.1.m.9470",4,0.1,0.1,0.1,0.1,0.1,0.1
"298","3_CHOYP_ARRD3.2.2.m.64983",4,0.1,0.1,0.1,0.1,1.657,0.1
"299","3_CHOYP_ASB3.1.1.m.51103",1,0.1,2.97805,6.0775,9.1327,6.4954,11.85765
"300","3_CHOYP_ASCC1.1.1.m.39863",4,0.1,0.1,0.1,0.1,0.1,0.1
"301","3_CHOYP_ASCC2.1.1.m.34978",4,0.1,1.4666,0.1,0.79745,0.1,0.1
"302","3_CHOYP_ASCC3.1.1.m.51755",4,0.53395,0.5451,0.51385,0.3132,0.86255,0.66855
"303","3_CHOYP_ASGR2.3.4.m.47793",5,0.1,0.1,0.1,3.4637,0.1,0.1
"304","3_CHOYP_ASK1.1.2.m.586",3,0.4597,0.467,1.373,0.872,0.1,0.1
"305","3_CHOYP_ASM.1.1.m.21521",3,1.7732,2.681,1.9049,2.7354,1.00955,1.233
"306","3_CHOYP_ASMTL.1.1.m.20115",4,0.1,1.3751,0.1,1.41215,0.1,0.1
"307","3_CHOYP_ASNA.1.1.m.52208",3,7.79095,6.2462,6.61065,3.4359,3.53255,6.45365
"308","3_CHOYP_ASPH.1.2.m.35319",3,0.591,1.08715,0.61065,1.1515,0.6691,1.48725
"309","3_CHOYP_ASPM.1.4.m.6650",4,0.1,0.1,0.1,0.1,0.1,0.1
"310","3_CHOYP_ASSY.2.4.m.43713",1,6.44255,7.75685,13.6524,9.6972,1.4893,5.33125
"311","3_CHOYP_ASUN.1.1.m.6333",4,0.1,0.1,0.1,0.1,1.7847,0.1
"312","3_CHOYP_AT1.1.1.m.66793",3,4.8593,3.26295,4.3047,5.1844,2.7624,6.696
"313","3_CHOYP_AT10A.1.1.m.56662",4,0.1,0.1,0.1,0.1,0.1,0.1
"314","3_CHOYP_AT1A.1.1.m.18017",1,30.31555,36.6848,40.10235,40.93385,45.0241,43.0682
"315","3_CHOYP_AT5F1.1.1.m.12896",3,2.12955,0.1,2.2159,6.7103,4.71935,5.74565
"316","3_CHOYP_ATC1.1.1.m.5160",1,13.067,16.3151,17.7147,15.6158,24.8332,23.05025
"317","3_CHOYP_ATC1.1.1.m.5161",3,4.25205,3.52205,0.1,5.91225,0.82995,3.89625
"318","3_CHOYP_ATE1.1.3.m.6901",3,7.23885,4.8649,5.26215,0.1,0.1,0.1
"319","3_CHOYP_ATG2A.1.1.m.57169",4,0.1,0.1,0.1,0.1,0.1,0.1
"320","3_CHOYP_ATG3.1.1.m.25570",1,11.5707,10.07315,12.2824,12.4293,15.01235,6.8333
"321","3_CHOYP_ATG7.1.1.m.34175",3,1.47635,1.4871,1.5635,2.34945,0.1,3.0505
"322","3_CHOYP_ATIC.1.1.m.17816",1,10.76395,12.6488,13.29905,14.24245,12.183,11.123
"323","3_CHOYP_ATP13A.1.1.m.10161",4,0.1,0.50115,0.5215,0.1,0.1,0.1
"324","3_CHOYP_ATP2B3.1.1.m.6573",3,0.87855,0.48665,0.9627,0.52655,0.9944,1.21065
"325","3_CHOYP_ATP5B.1.1.m.22321",1,3.60615,5.4246,3.819,13.4336,2.0631,4.9692
"326","3_CHOYP_ATP5C1.1.1.m.16222",1,65.0821,73.02535,76.7681,65.64,84.02,66.6315
"327","3_CHOYP_ATP5H.1.1.m.22927",1,47.53705,39.1753,52.50045,50.79495,63.5867,68.47295
"328","3_CHOYP_ATP6AP1.1.1.m.18150",3,2.3721,3.56815,1.28215,3.90995,0.1,1.6825
"329","3_CHOYP_ATP7A.1.1.m.23099",4,0.1,0.7339,0.1,0.1,0.1,0.55145
"330","3_CHOYP_ATPA.1.1.m.50245",1,146.56745,153.8751,155.1568,156.2839,172.8784,134.63235
"331","3_CHOYP_ATPB.1.1.m.21960",1,242.47065,226.10965,249.1503,261.6795,246.55255,212.2842
"332","3_CHOYP_ATRIP.1.1.m.15992",4,0.1,0.6279,0.1,0.1,0.1,0.85205
"333","3_CHOYP_ATRP.1.1.m.22451",3,4.9142,4.87295,5.0907,0.1,0.1,0.1
"334","3_CHOYP_ATRX.1.1.m.14705",4,0.31265,0.1,0.1,0.33565,0.596,0.1
"335","3_CHOYP_ATS10.1.1.m.43473",3,0.1,0.98005,1.03045,1.03815,0.1,0.1
"336","3_CHOYP_ATS16.2.4.m.14579",4,2.19455,1.0726,0.4204,0.424,0.1,0.1
"337","3_CHOYP_ATS2.1.2.m.39791",1,1.85155,8.36785,8.3056,11.836,14.1528,8.29565
"338","3_CHOYP_ATS20.2.2.m.52571",4,0.1,0.1,0.429,0.1,0.1,0.1
"339","3_CHOYP_ATS6.3.3.m.56109",1,31.3781,32.3559,29.64815,3.5258,3.7404,0.1
"340","3_CHOYP_ATXN10.1.1.m.33209",4,0.1,0.1,0.1,0.1,1.2837,0.1
"341","3_CHOYP_AUHM.1.2.m.28847",1,0.1,0.1,0.1,21.0049,0.1,0.1
"342","3_CHOYP_AUHM.2.2.m.44102",1,31.75245,19.19905,25.20065,22.05955,35.90795,32.83
"343","3_CHOYP_B3GT2.1.1.m.35771",3,0.1,0.1,1.5486,1.61485,0.1,2.0399
"344","3_CHOYP_BACH1.3.17.m.6935",4,0.1,0.1,0.1,0.1,1.8445,0.1
"345","3_CHOYP_BACH1.8.17.m.18006",4,1.5403,0.1,0.1,0.1,0.1,0.1
"346","3_CHOYP_BACOIKO003_21.1.1.m.44123",3,1.5247,2.9892,1.6454,1.6008,5.0427,6.114
"347","3_CHOYP_BAG1.2.2.m.60616",1,2.5157,4.93965,5.2093,10.4962,5.5419,6.7783
"348","3_CHOYP_BAG3.1.1.m.15160",3,1.1568,4.4705,1.2474,1.25375,1.3229,0.1
"349","3_CHOYP_BAG6A.1.1.m.25802",1,6.4006,7.6667,8.41935,7.24385,4.07855,6.0605
"350","3_CHOYP_BAI1.1.2.m.4434",3,1.0804,0.60125,0.1,0.63605,0.6697,0.7952
"351","3_CHOYP_BAP18.1.1.m.48944",1,6.1346,6.179,9.8067,6.7051,0.1,0.1
"352","3_CHOYP_BAP31.1.1.m.62939",1,8.96995,8.9756,9.4993,9.57005,15.15985,12.3604
"353","3_CHOYP_BARBAKC583_0145.1.1.m.10555",4,0.1,0.3916,0.1,0.1,0.1,0.1
"354","3_CHOYP_BAT1.4.4.m.32273",3,0.1,0.1,1.1634,0.1,0.1,1.52845
"355","3_CHOYP_BAX.1.1.m.30787",1,21.0229,14.8427,17.8019,18.00985,14.26945,23.16365
"356","3_CHOYP_BAZ1A.1.1.m.9485",4,0.40025,0.1,0.4289,0.4309,0.4528,0.5333
"357","3_CHOYP_BAZ1B.1.1.m.24480",3,2.46525,1.75905,1.47715,1.1205,0.45385,1.4559
"358","3_CHOYP_BBOV_II003210.5.13.m.30678",3,3.03915,6.0064,0.1,6.3622,3.4705,0.1
"359","3_CHOYP_BBS4.1.1.m.50943",4,2.6887,0.94165,0.1,0.9909,1.05145,0.1
"360","3_CHOYP_BBS5.1.1.m.56560",4,0.1,0.1,0.1,0.1,0.1,0.1
"361","3_CHOYP_BCAS0157.2.2.m.53484",1,2.054,6.01375,8.46755,10.69915,9.04975,8.2665
"362","3_CHOYP_BCAS3.1.1.m.6968",4,0.1,1.81585,0.6957,0.1,0.1,0.8736
"363","3_CHOYP_BCAT1.1.1.m.54127",1,17.65115,13.64285,14.43655,15.91355,16.88705,24.3257
"364","3_CHOYP_BCKD.2.2.m.60038",3,5.8174,5.86445,5.15775,4.14125,3.28005,2.67435
"365","3_CHOYP_BCL3.1.2.m.56007",4,0.1,0.1,0.1,0.1,0.1,0.1
"366","3_CHOYP_BCL3.2.2.m.57485",4,0.1,0.1,0.92455,0.1,0.1,0.1
"367","3_CHOYP_BCL7A.1.1.m.29528",1,8.0124,10.75145,11.3042,2.94495,18.0402,3.7313
"368","3_CHOYP_BDH2.1.2.m.30737",1,41.0602,47.88095,52.58745,52.9065,61.10785,44.6594
"369","3_CHOYP_BDH2.2.2.m.57286",1,3.2667,17.68075,1.72515,6.8155,9.14975,37.7697
"370","3_CHOYP_BDHB.1.1.m.9128",4,3.81225,0.1,0.1,0.1,0.1,0.1
"371","3_CHOYP_BET1L.1.1.m.8210",1,4.50885,8.95955,4.84955,9.4903,0.1,0.1
"372","3_CHOYP_BGAL.2.2.m.41942",1,12.54345,15.0087,11.6196,8.3615,6.19725,14.04055
"373","3_CHOYP_BH13620.1.1.m.41020",4,1.51655,0.1,0.1,0.1,0.1,0.1
"374","3_CHOYP_BICD2.1.1.m.9177",1,3.9437,10.6099,7.64355,10.57775,1.4879,6.33905
"375","3_CHOYP_BICRD.1.1.m.11088",4,0.9059,0.1,0.1,0.1,1.03435,0.1
"376","3_CHOYP_BIG1.1.3.m.6444",3,1.90925,3.15365,0.38525,3.01085,3.51615,4.2789
"377","3_CHOYP_BIG1.3.3.m.34442",3,3.8921,5.41905,5.39505,3.16135,3.388,5.36175
"378","3_CHOYP_BIG3.1.1.m.51447",4,0.1,0.99645,0.1,0.1,0.1,0.1
"379","3_CHOYP_BIG3.1.1.m.51448",3,2.93,1.9691,2.07035,1.07535,3.3341,2.69395
"380","3_CHOYP_BIR7B.2.2.m.60973",4,7.56345,1.59285,0.1,0.1,1.7845,0.1
"381","3_CHOYP_BIRA.1.1.m.18343",3,3.25155,5.4488,4.55155,1.2268,3.6667,0.1
"382","3_CHOYP_BIRC6.1.2.m.51516",3,0.65605,0.44345,0.8172,0.7078,0.24755,0.2005
"383","3_CHOYP_BIRC7.3.5.m.22702",3,2.04385,4.02675,2.1267,2.1468,2.28175,5.509
"384","3_CHOYP_BL1S2.1.1.m.11618",1,0.1,7.964,16.906,4.197,4.58535,5.5038
"385","3_CHOYP_BLIMP.1.1.1.m.55502",4,0.1,0.1,0.1,0.1,0.79215,0.1
"386","3_CHOYP_BLMH.1.1.m.66065",1,36.6248,42.46935,31.74925,37.9221,26.35625,39.76065
"387","3_CHOYP_BLOC1S4.1.1.m.22903",3,2.881,2.9316,0.1,5.9743,0.1,0.1
"388","3_CHOYP_BLVRA.1.1.m.17904",3,1.8824,1.86685,2.0224,2.03285,2.14685,2.57145
"389","3_CHOYP_BM1_00205.2.4.m.5170",1,1.8985,5.62415,5.8503,5.9647,0.1,2.6008
"390","3_CHOYP_BM1_05690.1.1.m.23253",3,0.1,1.67575,1.6872,1.69975,0.1,0.1
"391","3_CHOYP_BM1_24035.1.1.m.40152",1,18.1804,34.28315,31.3126,24.31205,28.2409,18.77735
"392","3_CHOYP_BM1_57400.5.7.m.58033",3,0.1,0.1,2.895,1.01195,0.1,0.1
"393","3_CHOYP_BM8F.1.2.m.3009",3,0.1,0.1,5.2387,0.1,0.1,0.1
"394","3_CHOYP_BM8F.2.2.m.35731",1,0.1,33.70835,31.1615,17.7943,14.0939,28.73475
"395","3_CHOYP_BMS1.1.1.m.17619",4,0.1,0.8842,0.506,0.52615,0.1,0.1
"396","3_CHOYP_BN6_64710.1.1.m.52168",4,4.37815,0.1,0.1,0.1,0.1,0.1
"397","3_CHOYP_BOP1.1.1.m.66373",3,1.4063,4.07015,2.13545,2.91105,1.53125,0.1
"398","3_CHOYP_BPHL.1.1.m.55822",3,8.34345,8.37755,3.5326,5.3084,3.8767,0.1
"399","3_CHOYP_BPTF.1.1.m.25244",4,0.4606,0.26005,0.1,0.4966,0.46595,0.56725
"400","3_CHOYP_BRAF.2.3.m.21192",4,1.52605,1.5135,0.1,0.8222,0.1,1.06555
"401","3_CHOYP_BRAFLDRAFT_100614.1.1.m.31700",4,0.1,0.1,0.1,0.1,0.1,0.1
"402","3_CHOYP_BRAFLDRAFT_100695.1.1.m.47761",1,50.10535,15.27395,24.68165,18.8372,9.25045,0.1
"403","3_CHOYP_BRAFLDRAFT_101346.1.1.m.1028",3,2.10795,2.0905,2.1826,4.38015,2.3418,5.71355
"404","3_CHOYP_BRAFLDRAFT_102226.1.1.m.48829",4,0.1,0.1,0.1,0.1,0.99885,0.1
"405","3_CHOYP_BRAFLDRAFT_102424.4.6.m.51652",1,49.2831,45.77575,48.8064,42.1409,27.0109,60.59305
"406","3_CHOYP_BRAFLDRAFT_103544.1.1.m.38439",1,0.1,5.14945,12.81525,11.605,12.30275,12.7145
"407","3_CHOYP_BRAFLDRAFT_104092.10.11.m.53767",4,0.83,0.1,0.4562,0.47415,0.49855,0.5894
"408","3_CHOYP_BRAFLDRAFT_104160.1.1.m.29524",1,13.1864,16.50475,17.3122,10.5448,14.9154,13.6194
"409","3_CHOYP_BRAFLDRAFT_104267.1.1.m.52332",4,0.1,1.41155,1.4362,0.1,3.0204,0.1
"410","3_CHOYP_BRAFLDRAFT_104472.1.1.m.16220",1,10.1018,6.78325,7.13195,8.8908,9.55385,4.6952
"411","3_CHOYP_BRAFLDRAFT_104488.3.3.m.2973",3,5.20695,5.24465,2.8595,0.1,0.1,7.17505
"412","3_CHOYP_BRAFLDRAFT_105037.1.1.m.17483",1,14.6282,11.7932,3.1195,3.1405,4.41735,4.035
"413","3_CHOYP_BRAFLDRAFT_105238.1.1.m.18657",3,1.8733,1.8802,1.9978,0.728,2.11245,3.4447
"414","3_CHOYP_BRAFLDRAFT_106560.10.14.m.46985",4,0.34425,0.44535,0.20245,0.1,0.21385,0.25245
"415","3_CHOYP_BRAFLDRAFT_106560.13.14.m.62780",4,1.18615,0.26985,0.1,0.1,0.1,0.5934
"416","3_CHOYP_BRAFLDRAFT_106560.13.14.m.62781",1,20.5765,5.9625,1.5775,0.1,1.6915,10.13235
"417","3_CHOYP_BRAFLDRAFT_106560.4.14.m.5053",3,0.1,0.1,0.1,1.01525,0.1,2.536
"418","3_CHOYP_BRAFLDRAFT_107506.1.1.m.15759",2,0.1,0.1,0.1,0.1,0.1,10.21075
"419","3_CHOYP_BRAFLDRAFT_108193.2.2.m.37878",1,7.3173,9.75435,7.6936,5.20015,16.62485,10.07835
"420","3_CHOYP_BRAFLDRAFT_108792.2.5.m.31493",3,3.03565,0.1,2.23575,0.1,0.1,0.1
"421","3_CHOYP_BRAFLDRAFT_108792.3.5.m.34514",4,0.1,0.1,0.1,0.1,0.1,0.1
"422","3_CHOYP_BRAFLDRAFT_108792.4.5.m.45892",3,0.7024,0.7554,0.6908,0.79415,0.1543,0.90055
"423","3_CHOYP_BRAFLDRAFT_109077.1.1.m.7494",4,0.1,0.1,0.1,0.1,0.1,0.1
"424","3_CHOYP_BRAFLDRAFT_109340.1.1.m.30107",4,0.1,0.1,0.1,0.1,0.66045,0.1
"425","3_CHOYP_BRAFLDRAFT_109688.1.1.m.59704",3,3.3326,6.53835,0.1,3.48465,0.1,0.1
"426","3_CHOYP_BRAFLDRAFT_113534.1.1.m.10828",3,3.81225,5.7849,2.03025,6.1351,2.2367,5.2532
"427","3_CHOYP_BRAFLDRAFT_113552.1.1.m.29171",1,45.79855,46.10865,46.3177,53.08165,69.90475,68.59595
"428","3_CHOYP_BRAFLDRAFT_113596.1.1.m.53557",1,13.53915,13.6082,14.29095,8.71995,9.1575,18.6537
"429","3_CHOYP_BRAFLDRAFT_113696.1.1.m.54166",5,1.2852,0.1,1.3365,2.6423,0.1,1.75825
"430","3_CHOYP_BRAFLDRAFT_113849.1.1.m.53398",1,22.32705,26.0187,18.698,23.8514,33.282,25.926
"431","3_CHOYP_BRAFLDRAFT_113849.1.1.m.53400",1,125.12755,137.22225,105.1719,117.94275,166.5279,152.17255
"432","3_CHOYP_BRAFLDRAFT_113892.1.1.m.44055",1,5.8699,7.87655,6.2504,12.44455,8.85085,10.77575
"433","3_CHOYP_BRAFLDRAFT_114006.1.1.m.49056",3,7.6865,3.0984,3.2458,3.27675,1.7672,2.1671
"434","3_CHOYP_BRAFLDRAFT_114106.1.1.m.28307",1,38.257,40.2676,40.4,42.6896,30.8973,12.54745
"435","3_CHOYP_BRAFLDRAFT_114158.1.1.m.24733",1,2.4809,9.88305,5.16175,2.60635,19.19595,10.07085
"436","3_CHOYP_BRAFLDRAFT_114204.1.1.m.15168",4,1.70845,0.1,0.1,1.79405,0.1,0.1
"437","3_CHOYP_BRAFLDRAFT_114350.1.1.m.14176",1,9.30895,6.2099,3.3985,9.87605,0.1,2.18555
"438","3_CHOYP_BRAFLDRAFT_114379.1.1.m.57424",1,72.3677,54.58875,38.198,44.93055,44.32065,33.2405
"439","3_CHOYP_BRAFLDRAFT_114488.1.1.m.6260",3,0.6247,2.30965,1.2142,0.6719,0.69005,0.1
"440","3_CHOYP_BRAFLDRAFT_114510.1.1.m.52252",1,7.30745,7.3061,7.7132,7.8265,3.31,8.0552
"441","3_CHOYP_BRAFLDRAFT_114633.1.1.m.49577",3,0.1,4.6543,0.1,0.1,2.62955,6.3675
"442","3_CHOYP_BRAFLDRAFT_114709.1.1.m.17347",3,0.1,0.1,2.7128,2.7006,1.9968,4.6769
"443","3_CHOYP_BRAFLDRAFT_114843.2.2.m.57232",1,13.53455,21.27945,20.7885,20.9868,17.06235,16.57345
"444","3_CHOYP_BRAFLDRAFT_114859.1.1.m.37271",3,5.94035,4.75765,1.33275,1.3395,1.3771,0.1
"445","3_CHOYP_BRAFLDRAFT_114866.1.5.m.6859",1,74.31425,85.1035,82.3453,79.4073,122.1364,74.4859
"446","3_CHOYP_BRAFLDRAFT_114866.4.5.m.35626",4,0.1,0.1,0.1,0.1,0.1,0.1
"447","3_CHOYP_BRAFLDRAFT_114866.4.5.m.35627",1,273.6752,321.98585,333.60405,341.1687,320.24755,446.31735
"448","3_CHOYP_BRAFLDRAFT_114978.1.1.m.43775",3,1.10745,3.17325,2.23405,5.60775,4.7753,2.9537
"449","3_CHOYP_BRAFLDRAFT_115029.1.2.m.8365",3,0.1,3.8585,8.10515,4.0989,12.61555,0.1
"450","3_CHOYP_BRAFLDRAFT_115040.1.1.m.28389",1,7.24905,14.603,11.5153,10.68305,19.5002,12.48635
"451","3_CHOYP_BRAFLDRAFT_115113.1.2.m.31023",1,70.9033,67.46935,55.3352,63.71115,59.14005,51.4184
"452","3_CHOYP_BRAFLDRAFT_115208.1.1.m.52467",1,2.54755,10.29755,2.6979,8.154,7.18895,10.53145
"453","3_CHOYP_BRAFLDRAFT_115265.1.1.m.5158",4,4.02815,0.1,0.1,0.1,0.1,0.1
"454","3_CHOYP_BRAFLDRAFT_115608.1.1.m.25984",1,305.804,329.709,350.14205,340.62725,376.97315,387.13295
"455","3_CHOYP_BRAFLDRAFT_115611.1.1.m.33392",3,0.1,0.1,1.2886,1.25395,0.1,0.1
"456","3_CHOYP_BRAFLDRAFT_115639.1.1.m.11373",1,32.55495,20.12435,23.8317,24.1049,17.01615,37.9846
"457","3_CHOYP_BRAFLDRAFT_115687.1.1.m.4876",1,21.517,26.01155,27.3489,23.03765,34.16705,29.6529
"458","3_CHOYP_BRAFLDRAFT_115743.1.1.m.61177",1,40.7304,45.30915,43.1716,45.7364,38.88185,53.1517
"459","3_CHOYP_BRAFLDRAFT_115771.2.2.m.30817",1,25.8587,16.83585,21.84475,20.56515,23.36265,16.0247
"460","3_CHOYP_BRAFLDRAFT_115951.1.1.m.22622",1,18.31325,18.42715,15.79065,21.9947,29.7972,31.5712
"461","3_CHOYP_BRAFLDRAFT_116041.1.1.m.3962",1,16.2873,16.4722,21.0392,9.6836,12.3418,7.4819
"462","3_CHOYP_BRAFLDRAFT_116053.1.1.m.63017",6,9.20195,0.1,2.44,0.1,0.1,0.1
"463","3_CHOYP_BRAFLDRAFT_116088.2.2.m.27531",1,11.5848,16.39155,17.2487,9.81965,15.75845,9.5963
"464","3_CHOYP_BRAFLDRAFT_116394.1.1.m.57079",3,3.1307,1.1158,3.3393,3.3617,2.3643,4.31605
"465","3_CHOYP_BRAFLDRAFT_116913.1.1.m.43886",3,1.3331,1.35605,1.43115,1.43845,4.45485,1.8117
"466","3_CHOYP_BRAFLDRAFT_116988.1.3.m.3947",3,0.44665,1.98725,1.67595,0.8442,0.1,0.1
"467","3_CHOYP_BRAFLDRAFT_117028.1.1.m.26596",1,7.1162,7.16765,7.53615,11.32455,4.0225,4.94755
"468","3_CHOYP_BRAFLDRAFT_117068.1.1.m.36193",1,21.33895,31.73795,46.31935,53.4121,68.18615,46.72435
"469","3_CHOYP_BRAFLDRAFT_117083.3.3.m.59001",4,3.25825,1.1592,0.1,1.1902,0.1,0.1
"470","3_CHOYP_BRAFLDRAFT_117106.1.1.m.49365",1,16.10995,20.64605,19.3307,13.59825,20.7349,22.19775
"471","3_CHOYP_BRAFLDRAFT_117157.1.3.m.7944",4,0.4944,0.49065,0.1,0.97995,0.1,0.1
"472","3_CHOYP_BRAFLDRAFT_117158.2.2.m.42430",1,1.8188,8.0086,12.19825,12.25125,10.9696,15.80435
"473","3_CHOYP_BRAFLDRAFT_117187.2.4.m.3553",4,0.1,0.1,0.1,0.1,0.1,0.1
"474","3_CHOYP_BRAFLDRAFT_117216.1.1.m.25201",3,6.0142,2.04445,0.1,2.1547,0.1,0.1
"475","3_CHOYP_BRAFLDRAFT_117231.1.1.m.4966",4,0.1,0.1,0.1,0.5277,0.1,0.1
"476","3_CHOYP_BRAFLDRAFT_117263.1.1.m.28027",3,5.574,2.82035,2.94545,2.97345,1.6058,0.1
"477","3_CHOYP_BRAFLDRAFT_117275.1.1.m.9900",1,16.1731,16.29005,12.76435,21.64145,13.66685,11.2055
"478","3_CHOYP_BRAFLDRAFT_117282.2.6.m.13259",4,0.1,0.33175,0.1,0.1,0.1,0.1
"479","3_CHOYP_BRAFLDRAFT_117283.2.2.m.37544",4,0.1,0.1,0.1,0.1,0.1,0.1
"480","3_CHOYP_BRAFLDRAFT_117284.5.7.m.53216",4,0.1,0.1,0.1,0.1,0.1,0.1
"481","3_CHOYP_BRAFLDRAFT_117292.1.1.m.19637",4,0.1,0.1,0.1,0.1,1.01525,0.1
