"Cluster","Silo","ID","D0","D3","D5","D7","D9","D11","D13"
17,"3","CHOYP_RB3GP.1.2.m.53902",1.54565,1.98155,2.9976,1.56585,1.1262,4.47605,2.04975
16,"3","CHOYP_RB6I2.2.2.m.65652",0.55925,1.47695,0.9909,0.1,0.1,0.5992,0.1
13,"3","CHOYP_RBM10.2.2.m.59955",0.1,0.66685,0.66475,0.1,0.6987,0.1,0.1
14,"3","CHOYP_RCOM_1886900.1.1.m.11248",46.6044,39.8784,15.00625,0.1,0.1,0.1,0.1
7,"3","CHOYP_RDH13.1.3.m.10433",0.1,0.1,0.1,1.56085,1.57545,0.1,0.1
9,"3","CHOYP_RED1.1.2.m.60684",2.21075,0.1,4.18345,0.1,0.1,0.1,0.1
9,"3","CHOYP_RED1.2.2.m.61084",0.7381,0.71305,0.1,0.1,0.76745,0.7884,0.1
13,"3","CHOYP_RENT2.1.1.m.50589",0.45505,0.1,0.1,0.1,0.1,0.1,0.1
23,"3","CHOYP_REPS1.1.2.m.35334",0.7165,0.69215,2.5938,0.71885,2.72435,0.7688,0.1
2,"3","CHOYP_RER1.1.1.m.49089",10.35365,9.9759,9.98225,13.256,10.64335,0.1,3.48285
19,"3","CHOYP_RFC1.1.3.m.8918",0.1,0.1,0.1,0.5491,0.53515,0.1,0.6866
17,"3","CHOYP_RFC2.1.2.m.12862",1.45595,2.7161,4.0857,2.8764,2.8978,1.5662,0.1
16,"3","CHOYP_RFC2.1.2.m.12863",1.61865,1.55385,1.58845,1.67695,0.1,0.1,2.12985
7,"3","CHOYP_RFIP4.1.2.m.976",1.1241,0.1,1.07615,2.19495,1.13285,0.1,2.84505
8,"3","CHOYP_RFX3.1.1.m.55790",9.6713,10.03315,9.3332,6.84245,10.77755,12.90735,5.92305
13,"3","CHOYP_RGD1309762.1.1.m.47917",0.1778,0.1,0.37465,0.2615,0.1795,0.41735,0.34025
13,"3","CHOYP_RHDF1.2.3.m.45435",0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_RHG18.1.1.m.24618",0.8978,0.8669,0.8815,0.9293,0.1,0.98475,0.1
13,"3","CHOYP_RHOM172_0471.1.1.m.60636",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_RIF1.1.1.m.13682",0.1,0.2542,0.1,0.1,0.1,0.1,0.6108
7,"3","CHOYP_RIMB2.3.5.m.17363",0.3333,0.5446,0.8192,0.34385,0.3454,0.1,0.1
13,"3","CHOYP_RINT1.1.1.m.9402",0.1,0.7559,0.7499,0.1,0.1,0.1,0.1
7,"3","CHOYP_RIOK3.1.1.m.54195",0.1,0.1,0.90705,0.1,1.85885,0.1,0.1
37,"3","CHOYP_RIR2.1.1.m.19831",0.1,2.59715,3.941,2.7504,5.5418,1.5397,0.1
34,"3","CHOYP_RL23A.6.6.m.63333",0.1,0.1,0.1,0.1,0.1,0.1,54.6018
13,"3","CHOYP_RL24.6.9.m.43124",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_RL39.2.2.m.64898",0.80145,0.1,0.1,0.1,0.1,0.1,1.0441
27,"3","CHOYP_RL44.1.2.m.28788",0.1,0.1,0.1,0.1,1.9805,0.1,5.07205
50,"3","CHOYP_RL8.10.10.m.65636",0.1,34.99265,65.5976,74.9791,67.1148,0.1,0.1
14,"3","CHOYP_RL8.3.10.m.22753",10.0355,11.2745,1.6904,0.1,0.1,3.6396,11.13825
8,"3","CHOYP_RLA0.3.7.m.42195",11.4802,8.30305,11.1779,13.20625,11.8014,4.67365,7.62125
10,"3","CHOYP_RLA1.8.12.m.25631",0.1,0.1,0.1,0.1,0.1,5.02785,0.1
2,"3","CHOYP_RLP24.2.2.m.51354",0.1,2.8368,8.43625,8.8873,11.86285,3.23895,0.1
10,"3","CHOYP_RM10.1.2.m.26850",0.1,0.1,2.0222,0.1,0.1,4.49125,0.1
10,"3","CHOYP_RM11.1.1.m.9390",0.1,0.1,4.90935,0.1,0.1,2.84575,0.1
20,"3","CHOYP_RM22.1.1.m.63127",0.1,0.1,0.1,0.1,2.58945,0.1,0.1
22,"3","CHOYP_RM23.1.1.m.173",3.1541,3.0408,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_RM37.1.1.m.14517",6.44415,6.2028,9.96855,5.25775,9.1583,5.6193,1.76225
21,"3","CHOYP_RM51.1.1.m.12099",0.1,0.1,0.1,5.25775,2.65395,0.1,0.1
20,"3","CHOYP_RMI1.1.1.m.17246",0.1,0.1,0.1,0.1,1.55365,0.1,0.1
12,"3","CHOYP_RN19A.1.1.m.35894",4.717,3.0901,0.1,0.1,0.1,0.1,6.2703
25,"3","CHOYP_RN213.4.13.m.27716",0.36345,0.1,1.76985,0.42825,0.8105,0.1,2.0928
10,"3","CHOYP_RN213.7.13.m.45976",0.1,0.1,0.1,0.1,0.1,0.6012,0.1
13,"3","CHOYP_RN213.8.13.m.52889",0.1,0.1,0.1,0.1,0.1,0.1,0.1
30,"3","CHOYP_RNOY.1.3.m.4495",2.2536,2.16255,2.2112,2.3355,13.4816,0.1,0.1
8,"3","CHOYP_RNOY.3.3.m.58342",13.6656,15.37995,11.14815,11.5857,9.3731,5.0893,15.12925
6,"3","CHOYP_RNZ1.1.1.m.29553",0.1,0.1,3.57885,0.1,0.1,0.1,0.1
51,"3","CHOYP_ROAA.3.6.m.39522",0.1,45.95765,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_RORA.1.2.m.59037",0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_RPA1.1.2.m.3320",0.1,0.1,1.026,0.1,1.0533,0.1,0.1
19,"3","CHOYP_RPA1.2.2.m.6583",0.38065,0.1,0.6434,0.39465,0.38505,0.4066,0.48965
8,"3","CHOYP_RPAB1.1.1.m.11586",13.1195,15.18945,17.73395,18.7002,16.28275,5.7258,13.94215
2,"3","CHOYP_RPB3.1.1.m.45705",8.07625,11.68715,5.8601,4.12565,10.26615,8.8186,10.7364
23,"3","CHOYP_RPF2.2.2.m.27891",0.1,0.1,1.7725,0.1,3.68535,0.1,0.1
2,"3","CHOYP_RPOC1.1.1.m.34397",4.99945,4.80895,4.33745,2.2869,5.183,1.8905,2.94605
13,"3","CHOYP_RPS24.1.8.m.571",0.1,0.1,0.1,0.1,0.1,0.1,0.1
26,"3","CHOYP_RPZ3.1.1.m.26308",1.27515,3.5472,3.56025,0.1,0.1,0.1,0.1
19,"3","CHOYP_RRP1B.1.1.m.21811",0.1,0.1,0.1,0.1,1.56105,0.1,1.0414
13,"3","CHOYP_RS15A.6.11.m.23616",0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,"3","CHOYP_RS16.1.5.m.29365",105.67295,108.8224,106.0071,93.03275,123.3088,123.0374,111.29
20,"3","CHOYP_RS2.7.10.m.39920",0.1,0.1,0.1,0.1,2.15545,0.1,0.1
10,"3","CHOYP_RS26.14.15.m.57342",0.1,0.1,0.1,0.1,0.1,4.188,0.1
13,"3","CHOYP_RS3.4.7.m.42801",0.1,0.1,0.1,0.1,0.1,0.1,0.1
31,"3","CHOYP_RS3A.14.15.m.57763",0.1,0.1,0.1,0.1,0.1,0.1,22.27805
31,"3","CHOYP_RS3A.2.15.m.2682",0.1,0.1,0.1,0.1,0.1,0.1,23.88655
6,"3","CHOYP_RS3A.8.15.m.27207",0.1,0.1,3.59865,1.90445,0.1,0.1,0.1
18,"3","CHOYP_RS7.5.9.m.38700",0.1,2.8661,0.1,0.1,0.1,0.1,0.1
11,"3","CHOYP_RS8.12.14.m.59492",0.54115,0.9488,0.1,2.5025,1.50995,1.0739,1.9619
52,"3","CHOYP_RS8.8.14.m.44842",0.1,0.1,40.21305,0.1,0.1,84.06055,0.1
13,"3","CHOYP_RSPH4A.1.1.m.15217",0.1,0.1,0.1,0.1,1.05,0.1,0.1
9,"3","CHOYP_RSRC2.1.1.m.14844",2.1851,2.10535,0.1,0.1,0.1,1.2253,0.1
13,"3","CHOYP_RSSA.3.10.m.22114",0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_RT16.1.1.m.16545",0.1,0.1,8.5611,0.1,3.0438,3.2365,0.1
2,"3","CHOYP_RTCB.1.2.m.27510",8.3401,7.0332,11.14945,11.68845,7.5245,6.8566,5.54005
7,"3","CHOYP_RTEL1.1.1.m.16665",0.93095,0.897,0.1,1.4159,0.957,0.1,1.23605
7,"3","CHOYP_RTTN.1.3.m.9025",0.8844,0.44995,0.8078,0.4827,0.485,0.1,0.1
19,"3","CHOYP_S12A2.1.2.m.32137",0.1,0.1,0.1,0.1,0.1,0.56455,0.6858
13,"3","CHOYP_S12A2.2.2.m.39394",0.1,0.1,0.4962,0.95075,0.53695,0.1,0.1
21,"3","CHOYP_S26A5.2.2.m.9883",0.1,0.1,1.2985,4.0957,4.1031,2.20895,0.1
11,"3","CHOYP_S4A10.3.4.m.28397",0.1,0.1,0.1,2.0748,0.57635,2.73835,2.67435
13,"3","CHOYP_S4A8.1.1.m.28334",0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_SAHH3.2.2.m.51221",0.1,0.1,33.1827,36.18335,46.0857,0.1,30.776
6,"3","CHOYP_SAM9L.1.2.m.51914",0.1,0.1,0.92545,0.1,0.1,0.1,0.1
15,"3","CHOYP_SAMD15.1.1.m.27733",3.8021,3.6653,0.1,0.1,3.83275,0.1,5.02475
16,"3","CHOYP_SARM1.1.1.m.377",1.29445,0.6495,0.1,0.6744,0.1,0.1,0.1
8,"3","CHOYP_SASB.3.3.m.51787",5.62355,7.21995,14.57745,19.16355,18.35475,6.18825,18.66205
22,"3","CHOYP_SBDS.1.1.m.27786",2.2536,4.2358,0.1,0.1,0.1,0.1,0.1
11,"3","CHOYP_SBP1.2.2.m.49372",0.1,0.1,0.1,0.1,0.1,1.1592,2.7176
18,"3","CHOYP_SC24B.2.2.m.54667",0.4495,2.74455,0.43165,0.1,0.1,0.1,0.1
10,"3","CHOYP_SC6A5.5.7.m.49357",0.1,0.1,0.1,0.1,0.1,1.7555,0.1
2,"3","CHOYP_SCE4070.1.1.m.29642",2.19995,0.1,6.24775,2.29105,4.4313,9.40195,11.4466
13,"3","CHOYP_SCN1.1.2.m.28878",0.1,0.3311,0.1,0.1,0.1,0.1,0.1
20,"3","CHOYP_SCP.6.12.m.50694",0.1,0.1,0.1,0.1,2.9595,0.1,0.1
22,"3","CHOYP_SCPDL.1.1.m.55687",1.36245,2.53545,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_SDA1.1.1.m.12704",0.1,0.1,0.85925,0.9058,2.5525,0.1,0.1
2,"3","CHOYP_SDHC.1.1.m.31276",0.1,0.1,2.9811,6.2454,0.1,3.3421,0.1
6,"3","CHOYP_SEM1A.1.2.m.57703",0.1,0.1,1.39265,1.4643,0.8,0.1,0.1
7,"3","CHOYP_SETD2.1.1.m.25547",0.1782,0.24645,0.1,0.38905,0.3966,0.27895,0.1
5,"3","CHOYP_SF3B3.1.1.m.45473",25.01625,28.03955,35.2854,31.1,28.06585,22.8274,24.7584
10,"3","CHOYP_SGPL1.1.1.m.42223",0.1,1.77005,0.1,0.1,0.1,1.01265,0.1
17,"3","CHOYP_SGPP1.1.1.m.5606",1.21905,1.17645,2.26345,3.54715,1.26895,0.1,1.6
14,"3","CHOYP_SH3KBP1.1.1.m.30545",8.1035,6.9451,0.1,2.86405,0.1,5.03595,0.1
13,"3","CHOYP_SHD.1.1.m.20907",0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_SHROOM3.1.1.m.15543",0.1,0.1,0.7576,1.22855,0.5515,0.1,0.1
7,"3","CHOYP_SI_DKEY.21N12.1.1.1.m.65205",0.4476,0.2651,0.64875,0.27405,0.2762,0.48815,0.1
9,"3","CHOYP_SI_DKEYP.75B4.10.2.2.m.54469",1.27515,0.1,0.1,0.1,1.29135,0.1,0.1
19,"3","CHOYP_SIK3.1.1.m.8214",0.1,0.1,0.5294,0.1,0.5597,1.09905,0.6981
19,"3","CHOYP_SIRT1.1.1.m.9844",0.1,0.1,0.1,0.79425,0.1,0.1,1.03825
9,"3","CHOYP_SKAP2.1.1.m.63022",2.54675,0.1,0.1,0.1,0.1,0.1,0.1
11,"3","CHOYP_SKIV2L.3.4.m.25390",0.5824,0.5604,2.5703,2.7081,0.1,3.47785,2.1146
9,"3","CHOYP_SLAI2.1.2.m.8777",1.24165,1.1982,0.1,0.1,2.53495,0.1,0.1
22,"3","CHOYP_SLC31.5.5.m.57886",4.7088,0.1,1.8393,1.92005,2.88225,0.1,0.1
10,"3","CHOYP_SLC34A2.1.2.m.9501",0.99925,0.1,0.1,1.0345,1.94675,1.0686,0.1
11,"3","CHOYP_SLC3A1.1.1.m.14892",1.8372,0.93285,0.1,0.1,1.0102,0.1,1.2683
20,"3","CHOYP_SLC40A1.1.1.m.55100",0.1,0.1,0.1,0.1,1.84435,0.1,0.1
16,"3","CHOYP_SLC6A14.1.1.m.43828",1.69655,1.63465,0.88405,0.1,0.1,0.1,0.1
13,"3","CHOYP_SLX4.1.1.m.278",0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_SMAD1.2.2.m.60397",1.25905,1.2149,0.1,1.2633,1.27505,0.1,0.1
10,"3","CHOYP_SMAD3.1.1.m.51679",0.1,1.3328,0.1,0.1,1.399,1.48585,0.1
7,"3","CHOYP_SMC2.1.4.m.17836",0.9178,0.88435,1.342,1.8909,2.38265,0.5437,0.1
17,"3","CHOYP_SMG7.1.1.m.21983",1.42035,2.73935,1.37355,2.4267,0.9742,1.5432,1.25825
13,"3","CHOYP_SMHD1.1.1.m.47344",0.32395,0.1,0.1,0.1,0.3262,0.35205,0.41325
8,"3","CHOYP_SMOX.1.2.m.3830",6.8048,8.74935,14.335,11.58215,10.5212,4.9514,12.0565
14,"3","CHOYP_SMP_001000.1.1.m.39561",9.48785,12.19915,0.1,0.1,3.2491,0.1,0.1
6,"3","CHOYP_SMP_005500.1.1.m.34627",0.1,0.1,0.91125,0.1,0.1,0.1,0.1
15,"3","CHOYP_SMP_006860.2.2.4.m.24582",2.7585,2.6596,0.1,0.1,5.53865,5.8919,0.1
36,"3","CHOYP_SMP_012720.1.2.m.31152",3.01295,0.1,8.6999,0.1,0.1,42.14975,0.1
14,"3","CHOYP_SMP_048560.1.2.m.58825",7.5363,9.0905,0.1,1.93595,1.95425,0.1,0.1
5,"3","CHOYP_SMP_051990.7.7.m.57569",82.0493,96.37085,97.2248,107.2355,116.16995,100.52705,112.3636
6,"3","CHOYP_SMP_076400.2.2.m.49169",0.1,0.1,2.6006,0.1,0.1,0.1,0.1
10,"3","CHOYP_SMP_078690.4.5.m.41580",0.1,1.92085,0.1,0.1,0.1,2.13345,0.1
23,"3","CHOYP_SMP_102490.1.2.m.22219",0.1,0.1,2.88655,0.1,3.0656,0.1,0.1
13,"3","CHOYP_SMP_147320.1.1.m.27463",0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_SMP_148160.1.1.m.11635",12.42325,6.8338,5.19155,3.74195,5.4445,0.1,4.7144
17,"3","CHOYP_SMP_149390.1.1.m.8819",4.30025,4.1374,0.6538,1.86795,1.88325,1.37125,1.6307
2,"3","CHOYP_SMP_149990.1.1.1.m.44960",7.6291,7.35085,9.8637,10.37085,7.87995,8.35055,10.12455
26,"3","CHOYP_SMP_158990.1.1.m.28205",2.92725,2.80835,2.79885,0.1,0.1,0.1,0.1
14,"3","CHOYP_SMP_168770.1.1.m.18618",9.76685,9.4105,3.17075,6.57325,0.1,0.1,0.1
14,"3","CHOYP_SMP_171550.1.1.m.44645",8.27435,7.97255,5.4691,5.7808,2.8353,0.1,0.1
2,"3","CHOYP_SMP_176410.1.1.m.18565",3.21695,2.06465,2.10235,1.1225,3.28565,2.33685,2.84505
37,"3","CHOYP_SMRD1.1.2.m.1725",5.29345,7.1426,1.08935,1.14915,6.5566,3.47405,5.6141
15,"3","CHOYP_SMYD5.1.1.m.27234",2.1916,0.1,0.1,2.19915,2.29415,4.7963,0.1
8,"3","CHOYP_SNW1.2.2.m.19563",7.68635,8.4709,13.85245,8.95385,12.49795,8.35705,8.738
6,"3","CHOYP_SON.1.3.m.26634",0.1,0.1,1.24435,0.1,0.1,0.1,0.1
7,"3","CHOYP_SORBIDRAFT_04G037735.1.1.m.52863",0.1,0.1,0.90845,0.1,0.9559,1.0142,0.1
13,"3","CHOYP_SORBIDRAFT_06G032450.1.1.m.16356",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_SORL.1.3.m.4531",0.1,0.1,0.1,0.1,0.1,0.1,1.2004
12,"3","CHOYP_SORL.3.3.m.58779",0.9981,0.4808,0.1,1.5276,0.3108,0.3258,1.32515
10,"3","CHOYP_SOS1.1.1.m.52801",0.1,0.1,0.4863,0.1,0.1,0.5535,0.1
14,"3","CHOYP_SOSB1.1.2.m.1668",12.67685,9.15705,12.28735,6.45955,0.1,3.5487,0.1
8,"3","CHOYP_SPAG16.1.1.m.51927",30.87355,26.3564,10.27205,8.966,9.0977,5.7714,4.6844
20,"3","CHOYP_SPAG7.1.1.m.66661",0.1,0.1,0.1,0.1,2.03965,0.1,0.1
13,"3","CHOYP_SPCA.1.1.m.6746",0.1,0.1,0.1,0.1,0.1,0.1,0.1
16,"3","CHOYP_SPCS.1.1.m.65784",1.17305,1.13205,1.1283,0.1,0.1,0.1,0.1
2,"3","CHOYP_SPF45.1.1.m.22111",1.38165,5.126,5.1228,2.71085,2.731,1.5183,1.8156
11,"3","CHOYP_SPH127.1.1.m.56840",0.1,0.1,0.1,0.82935,0.8335,1.66265,1.0463
26,"3","CHOYP_SPI2.30.37.m.30616",0.1,4.9793,4.9623,0.1,0.1,0.1,0.1
17,"3","CHOYP_SPR.1.3.m.17978",3.84665,7.41265,1.94105,2.0498,2.0604,0.1,2.6008
33,"3","CHOYP_SPR.2.3.m.21888",0.1,0.1,0.1,2.30395,0.1,0.1,0.1
20,"3","CHOYP_SPT20.1.1.m.35908",0.1,0.1,0.1,0.1,2.1939,0.811,0.1
8,"3","CHOYP_SPT5H.1.1.m.60053",7.76185,6.9716,9.03485,11.6103,10.66915,7.927,10.2996
38,"3","CHOYP_SPTCA.2.2.m.25615",23.1402,32.6673,2.9032,2.4211,5.16525,5.34345,80.53945
13,"3","CHOYP_SQPA.2.2.m.61080",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_SR140.1.2.m.11983",0.1,0.61395,0.612,0.1,0.1,0.1,0.1
20,"3","CHOYP_SRA1.1.1.m.56432",0.1,0.1,0.1,0.1,2.4023,0.1,0.1
21,"3","CHOYP_SRAP.16.18.m.58654",0.1,0.1,1.21855,5.62595,3.75215,1.3625,0.45455
13,"3","CHOYP_SRC1.1.1.m.63625",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_SREC2.7.9.m.44662",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_SREC2.9.9.m.66799",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_SRFB1.1.2.m.18320",0.1,0.1,0.1,0.1,0.1,0.1,0.1
5,"3","CHOYP_SRP54.1.2.m.21986",18.65505,25.3752,30.88445,26.77645,26.98565,28.67595,20.38535
10,"3","CHOYP_SRPX2.1.1.m.37317",0.1,0.1,1.25575,0.1,0.1,1.44155,0.1
4,"3","CHOYP_SRSF4.6.6.m.44673",18.4677,3.00755,2.99735,0.1,0.1,3.3604,0.1
17,"3","CHOYP_SSPO.1.14.m.962",1.8017,3.12755,2.4646,2.67135,0.1,2.0405,0.1
14,"3","CHOYP_SSPO.12.14.m.53188",9.07505,11.9969,2.68005,2.57465,4.77045,1.60715,1.4006
19,"3","CHOYP_SSPO.2.14.m.3787",0.1,0.1,0.1,0.1,0.97345,0.1,1.22425
2,"3","CHOYP_SSPO.6.14.m.26542",4.7011,12.9594,6.54565,0.1,4.49485,1.9065,4.505
2,"3","CHOYP_SSRP1.1.1.m.19377",5.84615,3.5152,3.5367,2.98265,1.52715,3.18775,1.99265
12,"3","CHOYP_SSU72.1.1.m.2079",5.0586,2.4932,0.1,5.16175,0.1,5.51665,3.4119
13,"3","CHOYP_ST5.1.1.m.54184",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_STAB2.1.1.m.64132",0.1,0.1,0.1,0.39165,0.1,0.1,0.9573
6,"3","CHOYP_STERM_3136.1.1.m.53971",0.1,0.1,1.0181,0.1,0.1,0.1,0.1
19,"3","CHOYP_STIM1.1.1.m.13316",0.1,0.1,0.1,0.1,0.1,0.1,1.10855
22,"3","CHOYP_STK33.1.1.m.8044",3.98835,1.3149,0.1,0.1,1.4188,0.1,0.1
17,"3","CHOYP_STRUM.1.1.m.42335",0.9493,1.41855,1.8305,1.4754,1.93535,1.0712,1.2604
20,"3","CHOYP_STX.1.1.m.30392",0.1,0.1,0.1,0.1,2.0261,0.1,0.1
11,"3","CHOYP_STXB5.1.2.m.50466",0.99845,0.1,0.91815,0.5235,0.1,0.55885,0.67875
2,"3","CHOYP_SUDX.1.1.m.4577",2.5588,4.31065,1.85195,3.29675,1.31355,2.0997,3.3912
8,"3","CHOYP_SUOX.1.1.m.32255",3.82015,12.8827,11.1222,16.548,6.8558,8.33205,16.47995
19,"3","CHOYP_SUV3.1.1.m.14574",0.1,0.1,0.1,0.1,0.1,0.8585,1.0468
2,"3","CHOYP_SVEP1.2.8.m.26503",0.1,0.1,2.73575,5.75275,2.99655,6.1066,9.4172
8,"3","CHOYP_SVIL.1.1.m.1136",20.16525,20.5411,8.86455,15.0018,0.1,0.1,0.1
8,"3","CHOYP_SYB.1.3.m.25801",23.6599,22.79665,4.70485,19.3234,14.51865,15.55915,18.86455
8,"3","CHOYP_SYFA.1.1.m.53257",16.6927,12.86865,9.67275,17.0244,10.34835,7.3274,2.26765
8,"3","CHOYP_SYPL1.1.1.m.49654",10.49615,6.07,14.2805,10.82675,12.9413,6.8334,11.14315
31,"3","CHOYP_SYWC.3.5.m.26200",0.1,1.408,0.1,4.43535,2.98905,3.07475,26.13675
2,"3","CHOYP_SYWC.4.5.m.36166",6.924,8.8896,5.6144,4.66535,4.74515,12.619,21.4539
31,"3","CHOYP_SYWC.5.5.m.54889",0.1,0.1,0.1,0.1,9.8147,10.53615,21.3887
36,"3","CHOYP_SYYC.2.2.m.58390",0.1,0.1,0.1,0.1,0.1,28.02075,0.1
13,"3","CHOYP_T23O.5.6.m.52216",0.1,0.1,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_T24B8.5.1.2.m.5660",0.1,0.1,2.6223,0.1,0.1,0.1,0.1
6,"3","CHOYP_T24B8.5.2.2.m.46909",0.1,0.1,1.46475,0.1,0.1,0.1,0.1
10,"3","CHOYP_T3HPD.1.2.m.24627",0.1,0.1,0.1,0.1,1.6966,1.80255,0.1
13,"3","CHOYP_TAB3.1.1.m.25766",0.1,0.1,0.7971,0.84005,0.1,0.1,0.1
19,"3","CHOYP_TACC3.3.3.m.16099",0.1,0.1,0.1,0.1,0.1,0.1,0.70795
6,"3","CHOYP_TAD2A.1.1.m.27478",0.1,0.1,3.56365,0.1,0.1,0.1,0.1
19,"3","CHOYP_TAF1.1.1.m.31656",0.1,0.1,0.1,0.1,0.1,0.1,0.4414
22,"3","CHOYP_TAF13.1.3.m.20331",4.045,7.6793,0.1,0.1,0.1,0.1,0.1
34,"3","CHOYP_TBA.5.6.m.37448",12.484,4.073,12.07275,8.4994,21.62265,36.45855,99.6944
13,"3","CHOYP_TBA1.7.9.m.44107",0.1,0.1,0.1,0.1,0.1,0.1,0.1
49,"3","CHOYP_TBA1A.2.4.m.19573",0.1,108.6418,115.5204,0.1,0.1,0.1,0.1
27,"3","CHOYP_TBB2.2.2.m.53001",0.1,0.1,0.1,0.1,0.1,0.1,3.4669
13,"3","CHOYP_TBB2.2.2.m.53003",0.1,0.1,0.1,0.1,0.1,0.1,0.1
29,"3","CHOYP_TBB4.1.1.m.40048",0.1,7.7074,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_TBB4B.3.7.m.22777",0.1,0.1,0.9791,0.1,0.1,0.1,0.1
17,"3","CHOYP_TBC13.1.1.m.24396",1.39785,3.88955,1.3377,2.7437,0.1,4.3787,3.57015
17,"3","CHOYP_TBC15.1.1.m.4226",0.1,0.84455,2.4176,1.6872,1.69975,2.6926,1.1489
7,"3","CHOYP_TBCD1.1.1.m.14806",0.49275,0.1,0.4864,1.3673,0.91255,0.1,0.1
17,"3","CHOYP_TBCE.1.1.m.14005",1.9854,1.91295,1.95155,2.02585,3.07855,3.233,1.36655
20,"3","CHOYP_TBCEL.2.2.m.26805",0.1,1.26265,0.1,0.1,1.32525,0.1,0.1
17,"3","CHOYP_TBG1.1.1.m.28190",2.30525,2.2229,2.27295,2.307,1.19255,1.26605,0.1
19,"3","CHOYP_TBL2.1.1.m.29917",0.1,0.1,0.1,0.1,0.1,0.1,1.654
14,"3","CHOYP_TC1DB.1.1.m.22354",9.5424,6.1346,3.099,0.1,0.1,0.1,0.1
22,"3","CHOYP_TCFAP2B.2.2.m.11727",1.19025,2.2474,0.1,0.1,0.1,0.1,0.1
29,"3","CHOYP_TCPG.1.1.m.30926",0.92785,8.04815,0.50615,5.2161,2.4746,0.1,2.46515
17,"3","CHOYP_TDRD3.1.2.m.3301",2.80465,0.7273,2.7219,2.83465,0.7829,3.81285,0.982
13,"3","CHOYP_TDRD3.2.2.m.8522",0.1,0.1,0.1,0.1,0.1,0.1,0.1
3,"3","CHOYP_TEMPT.2.3.m.39578",0.1,0.1,0.1,3.49875,3.517,7.2344,0.1
2,"3","CHOYP_TEMPT.3.3.m.40304",0.1,0.1,2.66835,5.4347,2.8336,0.1,3.5819
7,"3","CHOYP_TEN2.1.2.m.44821",0.2499,0.2426,0.24605,0.2573,0.46685,0.1,0.31445
13,"3","CHOYP_TENA.5.5.m.43448",0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TENX.1.2.m.12929",0.1,0.1,0.1,10.208,24.40365,8.79675,18.38325
13,"3","CHOYP_TEX10.2.3.m.28279",0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TFCP2.1.2.m.11029",15.1167,15.55935,9.8175,7.18715,8.3324,5.5165,2.67925
8,"3","CHOYP_TFG.1.1.m.8487",18.69185,14.63485,23.80165,21.46365,24.0665,33.16945,26.3785
19,"3","CHOYP_TFP11.1.1.m.65838",0.72885,0.1,0.1,0.1,0.1,0.1,0.9481
21,"3","CHOYP_THERJR_2510.1.1.m.38407",0.1,0.1,1.98125,6.9579,2.01925,0.1,0.1
5,"3","CHOYP_THIKA.1.1.m.13333",23.3568,28.73215,31.4903,29.0706,29.24805,35.3481,22.39255
8,"3","CHOYP_THOC1.1.1.m.62740",6.5747,10.29615,9.59195,11.7084,12.77195,10.7307,9.8241
2,"3","CHOYP_THOC5.1.1.m.12880",3.192,2.30575,6.1879,2.4552,8.2757,3.4767,2.11635
13,"3","CHOYP_THSD4.1.2.m.36522",0.1,0.1,0.1,0.69475,0.1,0.1,0.1
13,"3","CHOYP_THSD4.2.2.m.57001",0.1,0.1,0.1,0.7381,0.74175,0.1,0.1
2,"3","CHOYP_THTR.1.1.m.25924",8.655,4.2091,4.30485,8.8314,4.5734,0.1,5.80205
17,"3","CHOYP_THUM3.1.1.m.17928",1.06755,0.1,1.98005,2.17135,2.0973,2.22495,1.4029
13,"3","CHOYP_TIF1A.3.8.m.12841",0.1,0.1,0.1,0.1,0.1,0.1,0.1
14,"3","CHOYP_TIF1A.4.8.m.23900",11.10065,10.69725,0.1,0.1,0.1,0.1,0.1
