"Cluster","Silo","ID","D3","D5","D7","D9","D11","D13"
6,"9","CHOYP_BRAFLDRAFT_106560.13.14.m.62781",17.0815,1.70365,1.89145,0.1,0.1,0.1
1,"9","CHOYP_BRAFLDRAFT_107506.1.1.m.15759",0.1,5.60815,6.2199,2.7548,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_108792.2.5.m.31493",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_108792.4.5.m.45892",0.44575,0.42625,0.40105,0.1528,0.15585,0.2456
4,"9","CHOYP_BRAFLDRAFT_113696.1.1.m.54166",0.1,0.1,0.1,0.1,1.4531,0.1
3,"9","CHOYP_BRAFLDRAFT_114204.1.1.m.15168",1.8106,1.92005,2.15295,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_114350.1.1.m.14176",6.5528,7.0771,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_114488.1.1.m.6260",1.8142,0.69475,0.7751,0.68065,0.1,0.6369
3,"9","CHOYP_BRAFLDRAFT_114866.4.5.m.35626",0.1,0.1,3.99765,0.1,0.1,0.1
1,"9","CHOYP_BRAFLDRAFT_115029.1.2.m.8365",0.1,4.3646,9.39885,12.2771,8.5385,3.87085
4,"9","CHOYP_BRAFLDRAFT_115611.1.1.m.33392",0.1,1.34095,0.1,1.3064,0.1,1.225
4,"9","CHOYP_BRAFLDRAFT_116053.1.1.m.63017",2.486,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_BRAFLDRAFT_117187.2.4.m.3553",0.1,0.1,0.1,0.1,0.1,4.6537
4,"9","CHOYP_BRAFLDRAFT_117216.1.1.m.25201",2.17465,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_117365.1.2.m.12413",0.1,1.5971,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_117365.2.2.m.31681",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_117675.1.1.m.33772",0.61535,1.2246,0.1,0.1,0.6584,1.6613
1,"9","CHOYP_BRAFLDRAFT_117811.1.1.m.27128",0.1,0.1,24.49215,12.8435,8.87835,0.1
1,"9","CHOYP_BRAFLDRAFT_117858.3.3.m.61651",10.477,7.01885,9.38855,2.72415,2.8396,3.8687
2,"9","CHOYP_BRAFLDRAFT_117875.1.1.m.48427",1.43115,0.96415,0.1,5.95795,1.2455,5.92965
2,"9","CHOYP_BRAFLDRAFT_118602.3.5.m.19626",0.1,0.1,0.1,5.36125,11.25485,20.2012
3,"9","CHOYP_BRAFLDRAFT_118793.1.1.m.20795",0.1,0.93775,1.0118,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_118867.1.1.m.27944",0.1,0.1,0.1,0.1,3.1263,3.76325
4,"9","CHOYP_BRAFLDRAFT_119209.1.1.m.4850",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_119955.1.1.m.16485",2.2663,4.7736,5.2686,4.6551,9.5766,2.1927
3,"9","CHOYP_BRAFLDRAFT_119982.1.1.m.62398",0.7392,0.78205,0.86515,0.1,0.1,0.7163
3,"9","CHOYP_BRAFLDRAFT_120433.1.1.m.66614",3.57805,0.1,6.40805,1.9047,0.1,1.8233
3,"9","CHOYP_BRAFLDRAFT_120607.1.3.m.8455",4.0325,3.84065,2.10445,2.0929,2.7355,2.7207
4,"9","CHOYP_BRAFLDRAFT_120970.1.1.m.63798",0.1,0.1,1.24795,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_120993.1.2.m.41307",1.2256,1.3058,0.1,2.5067,0.1,2.38715
4,"9","CHOYP_BRAFLDRAFT_121459.1.1.m.21810",0.1,2.6101,0.1,0.1,0.1,0.1
6,"9","CHOYP_BRAFLDRAFT_121667.1.2.m.12193",12.99235,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_121887.1.1.m.59668",0.52175,0.565,0.60795,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_121902.1.1.m.64757",2.04265,2.2379,4.79075,6.2256,6.5152,4.0116
4,"9","CHOYP_BRAFLDRAFT_122339.1.1.m.58748",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_122572.1.1.m.29320",2.30675,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_BRAFLDRAFT_122687.1.1.m.47713",0.1,14.3301,0.1,0.1,9.53915,12.9965
4,"9","CHOYP_BRAFLDRAFT_122791.1.6.m.8640",0.31835,0.34465,0.64155,0.1,0.3443,1.05535
3,"9","CHOYP_BRAFLDRAFT_122927.1.1.m.51870",3.4443,5.4581,2.07715,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_123298.1.1.m.483",0.8317,0.90335,2.7828,0.1,0.1,0.8057
4,"9","CHOYP_BRAFLDRAFT_123397.1.1.m.42218",1.37115,0.1,0.1,0.1,0.1,1.34425
1,"9","CHOYP_BRAFLDRAFT_123537.2.2.m.50531",9.0027,4.14965,9.2171,4.0149,1.4307,3.79805
4,"9","CHOYP_BRAFLDRAFT_124064.3.6.m.38212",0.1,0.1,0.1,0.1,0.1,3.5081
3,"9","CHOYP_BRAFLDRAFT_124611.1.1.m.34341",0.1,0.1,0.7636,1.28515,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_125073.1.1.m.1752",8.70865,0.1,0.1,1.8678,5.6525,0.1
4,"9","CHOYP_BRAFLDRAFT_125356.3.3.m.35009",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_125403.1.1.m.30476",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_125658.1.1.m.27104",0.1,0.1,0.1,0.8671,0.9119,1.57835
2,"9","CHOYP_BRAFLDRAFT_125735.1.3.m.26333",5.4324,0.1,0.1,5.6419,11.62865,15.84335
3,"9","CHOYP_BRAFLDRAFT_125999.1.1.m.24819",0.1,0.1,2.75625,0.1,0.1,2.26205
3,"9","CHOYP_BRAFLDRAFT_126338.1.1.m.59058",0.1,0.1,0.57425,0.5082,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_126378.2.2.m.11826",2.5179,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_126506.1.1.m.60629",1.18065,4.93205,2.7032,2.3569,3.67355,5.57045
1,"9","CHOYP_BRAFLDRAFT_126750.1.1.m.40768",0.1,4.86905,2.72375,14.04495,0.1,4.42105
4,"9","CHOYP_BRAFLDRAFT_126756.1.1.m.29611",0.1,0.1,1.72505,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_126856.1.3.m.24519",0.1,0.1,1.98425,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_126923.1.1.m.5580",3.6189,3.8872,6.4905,0.1,1.96305,2.74415
6,"9","CHOYP_BRAFLDRAFT_127065.5.7.m.28848",27.53995,15.91455,2.22735,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_128033.2.2.m.54293",0.4881,0.1,0.56815,0.1,0.5188,0.8971
3,"9","CHOYP_BRAFLDRAFT_128129.1.1.m.63237",1.6153,0.1,1.91195,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_128562.2.4.m.33663",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_BRAFLDRAFT_129004.15.15.m.60150",0.1,0.1,0.1,3.24255,0.1,3.0357
3,"9","CHOYP_BRAFLDRAFT_129048.1.1.m.1769",0.1,0.1,3.45935,0.1,6.1667,0.1
3,"9","CHOYP_BRAFLDRAFT_129063.1.1.m.15419",0.1,0.1,2.0413,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_129108.1.2.m.2456",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_129932.1.1.m.30332",0.63445,0.1,1.44615,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_129967.4.4.m.64315",0.27455,0.1,0.80195,1.16405,0.29025,1.32185
4,"9","CHOYP_BRAFLDRAFT_131834.1.1.m.29489",0.1,0.1,0.1,0.1,0.1,2.6395
1,"9","CHOYP_BRAFLDRAFT_136434.1.1.m.33244",5.077,5.48315,6.05175,7.9082,5.50005,4.97735
3,"9","CHOYP_BRAFLDRAFT_150340.1.4.m.7435",0.1,0.1,0.1,1.83665,3.73395,3.3791
6,"9","CHOYP_BRAFLDRAFT_151236.1.1.m.30653",29.06535,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_BRAFLDRAFT_202721.1.2.m.18687",0.1,18.0584,6.8005,0.1,6.09745,0.1
2,"9","CHOYP_BRAFLDRAFT_202783.1.2.m.21505",0.1,1.71305,0.1,0.1,0.1,4.45105
1,"9","CHOYP_BRAFLDRAFT_204736.1.2.m.27864",5.6235,7.1539,8.03875,0.1,0.1,9.7491
4,"9","CHOYP_BRAFLDRAFT_204923.2.2.m.63877",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_205095.2.2.m.62915",7.1561,5.77,4.26505,3.71865,3.8762,7.01565
4,"9","CHOYP_BRAFLDRAFT_205939.3.3.m.64021",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_206799.1.23.m.3242",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_206907.11.11.m.60959",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_206907.6.11.m.30690",0.1,0.1,0.1,0.1,2.53355,1.197
3,"9","CHOYP_BRAFLDRAFT_208090.1.1.m.45354",4.0301,7.96975,4.8039,4.88485,6.5558,2.634
4,"9","CHOYP_BRAFLDRAFT_208117.3.3.m.56788",0.1,2.07795,3.27435,0.1,3.52,0.1
4,"9","CHOYP_BRAFLDRAFT_208197.2.21.m.9816",0.1,0.1,0.1,0.1,1.3077,0.1
4,"9","CHOYP_BRAFLDRAFT_208293.15.20.m.61604",0.1,0.1,0.1,0.1,0.1,2.7912
4,"9","CHOYP_BRAFLDRAFT_208293.6.20.m.36168",0.1,0.1,1.18875,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_208436.28.32.m.61328",4.7515,1.0922,1.17915,4.94425,6.18755,6.4812
3,"9","CHOYP_BRAFLDRAFT_208436.4.32.m.22687",1.01885,1.11375,1.2025,0.1,1.09265,1.90515
3,"9","CHOYP_BRAFLDRAFT_208819.1.1.m.61942",3.87315,2.1702,4.6168,2.0577,4.2855,3.79715
1,"9","CHOYP_BRAFLDRAFT_209933.1.1.m.29283",2.19885,6.9108,7.67505,8.90785,9.28525,4.2014
5,"9","CHOYP_BRAFLDRAFT_212086.4.11.m.42448",0.1,0.1,0.1,3.67125,0.1,1.19065
5,"9","CHOYP_BRAFLDRAFT_212086.9.11.m.60590",0.1,0.1,0.1,3.656,0.1,1.18595
4,"9","CHOYP_BRAFLDRAFT_212438.1.1.m.29117",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_215208.1.1.m.40012",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_215283.1.1.m.1467",1.6023,3.36265,0.1,1.6639,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_215413.1.1.m.2004",0.1,0.1,0.1,5.49945,2.88915,0.1
4,"9","CHOYP_BRAFLDRAFT_215789.1.1.m.60401",0.928,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_216893.1.1.m.18940",0.1,0.1,5.6289,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_217424.2.2.m.44576",0.6538,0.1,1.4924,0.1,0.1,1.24355
3,"9","CHOYP_BRAFLDRAFT_220356.5.6.m.38505",0.79165,0.83775,0.9272,1.59105,4.792,0.78305
4,"9","CHOYP_BRAFLDRAFT_221105.2.2.m.18318",2.7557,1.5177,0.1,0.1,0.1,1.41575
3,"9","CHOYP_BRAFLDRAFT_221898.1.2.m.28353",1.7181,1.3981,0.1,0.8928,1.39155,0.8422
4,"9","CHOYP_BRAFLDRAFT_223290.2.2.m.30918",1.1761,2.4394,0.1,0.1,0.1,0.1
5,"9","CHOYP_BRAFLDRAFT_223573.1.1.m.4526",0.1,0.1,0.1,3.70145,0.1,0.1
1,"9","CHOYP_BRAFLDRAFT_226416.1.1.m.56984",5.4238,0.1,0.1,0.1,1.9883,8.87345
4,"9","CHOYP_BRAFLDRAFT_232705.1.2.m.13912",1.74715,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_234513.1.1.m.9581",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_236936.3.6.m.29228",1.5525,3.3494,1.85495,0.1,0.1,2.95445
3,"9","CHOYP_BRAFLDRAFT_237339.1.1.m.15256",0.1,0.1,2.193,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_244533.2.2.m.53951",2.5475,4.039,5.9858,1.3483,4.05725,6.2565
4,"9","CHOYP_BRAFLDRAFT_246447.1.1.m.30255",2.04555,0.1,0.1,0.1,1.16845,0.1
4,"9","CHOYP_BRAFLDRAFT_246510.1.1.m.27433",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_249506.2.2.m.60314",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_258021.1.1.m.6099",1.7477,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_260828.1.1.m.16250",0.1,1.612,0.1,1.5291,0.1,0.1
5,"9","CHOYP_BRAFLDRAFT_264304.1.1.m.35625",0.1,0.1,0.1,2.13655,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_264316.1.1.m.29655",0.1,3.1661,3.45935,0.1,0.1,2.8095
2,"9","CHOYP_BRAFLDRAFT_268591.1.1.m.59744",2.23205,0.1,0.1,6.7897,0.1,4.2663
2,"9","CHOYP_BRAFLDRAFT_270293.1.3.m.8709",2.50385,0.1,8.7857,0.1,0.1,4.8219
1,"9","CHOYP_BRAFLDRAFT_275724.1.1.m.54178",5.2869,6.90605,5.78215,3.6649,6.67175,6.0499
3,"9","CHOYP_BRAFLDRAFT_275793.1.1.m.9519",0.1,0.1,2.487,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_276592.1.1.m.8046",0.6814,0.72445,0.1,0.1,0.7295,0.1
4,"9","CHOYP_BRAFLDRAFT_277055.1.2.m.3095",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_BRAFLDRAFT_277091.1.3.m.1103",0.1,0.1,0.1,8.8134,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_277269.1.1.m.51636",0.1,0.1,0.1,0.89725,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_277528.1.1.m.10120",3.0795,4.96595,3.67075,3.2005,3.3361,3.01905
3,"9","CHOYP_BRAFLDRAFT_277744.1.2.m.5416",0.1,0.1,4.8718,0.1,2.2098,0.1
3,"9","CHOYP_BRAFLDRAFT_277797.1.1.m.26394",0.1,3.3849,3.76355,3.29575,6.76935,0.1
4,"9","CHOYP_BRAFLDRAFT_278091.1.1.m.7340",1.24285,0.504,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_278918.2.5.m.16457",1.37665,2.8682,1.6346,0.1,0.1,1.3326
4,"9","CHOYP_BRAFLDRAFT_278918.4.5.m.39356",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_279668.1.1.m.21404",0.1,0.1,0.1,0.1,0.1,3.87085
3,"9","CHOYP_BRAFLDRAFT_279937.1.1.m.49979",1.95485,2.14145,4.6266,3.9708,4.2281,1.9435
3,"9","CHOYP_BRAFLDRAFT_280249.1.1.m.26508",2.4246,5.11455,5.64495,4.92175,7.71965,4.64145
3,"9","CHOYP_BRAFLDRAFT_280343.1.1.m.41317",7.51395,8.0594,8.97865,2.00715,4.07005,7.36645
2,"9","CHOYP_BRAFLDRAFT_281651.2.8.m.5909",0.1,0.1,0.1,4.5098,0.1,8.43485
4,"9","CHOYP_BRAFLDRAFT_282065.1.2.m.590",0.1,0.1,0.1,0.1,0.1,1.8592
5,"9","CHOYP_BRAFLDRAFT_284242.1.1.m.13711",0.1,0.1,0.1,3.29575,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_284508.1.1.m.4587",9.71625,0.1,0.1,0.1,0.1,0.1
1,"9","CHOYP_BRAFLDRAFT_284774.2.3.m.15260",2.4932,7.975,5.92,12.73875,16.02645,11.984
4,"9","CHOYP_BRAFLDRAFT_284971.1.1.m.8608",1.9593,2.07795,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_285971.1.1.m.18286",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_BRAFLDRAFT_290492.1.1.m.21887",0.1,0.1,0.1,1.8566,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_57028.1.1.m.55583",3.38465,3.65545,4.10435,5.3134,7.368,4.99565
3,"9","CHOYP_BRAFLDRAFT_58035.2.2.m.65814",0.1,0.1,3.6407,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_59154.3.3.m.53255",0.1,5.6601,0.1,5.53735,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_60200.1.3.m.22201",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_60200.1.3.m.22202",0.1,2.8673,0.1,2.73105,0.1,0.1
5,"9","CHOYP_BRAFLDRAFT_60200.2.3.m.33251",0.1,0.1,0.1,1.7086,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_63459.2.3.m.27933",6.15895,2.8596,3.66475,1.64625,0.60075,0.5476
3,"9","CHOYP_BRAFLDRAFT_65518.1.1.m.29803",0.1,0.1,4.10115,3.5908,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_66204.1.3.m.2589",0.1,0.1,2.5112,4.379,0.1,0.1
1,"9","CHOYP_BRAFLDRAFT_67226.1.1.m.38034",0.1,0.1,5.2427,4.5665,9.39235,8.49975
4,"9","CHOYP_BRAFLDRAFT_67483.1.1.m.55096",0.1,0.1,0.1,1.04855,1.0981,0.1
3,"9","CHOYP_BRAFLDRAFT_67520.1.2.m.16093",0.1,0.1,0.1,0.1,0.93415,1.6476
5,"9","CHOYP_BRAFLDRAFT_67999.1.1.m.44535",0.1,0.1,0.1,2.3145,1.2443,0.1
3,"9","CHOYP_BRAFLDRAFT_68242.2.3.m.26345",0.1,0.8015,0.8642,0.1,0.1,0.1
2,"9","CHOYP_BRAFLDRAFT_68592.1.1.m.53611",0.1,1.3437,0.1,0.1,3.95965,8.32175
4,"9","CHOYP_BRAFLDRAFT_68766.4.4.m.38248",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_68934.1.2.m.57609",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_69120.3.3.m.40386",0.1,0.1,0.1,1.78835,1.8641,2.53975
4,"9","CHOYP_BRAFLDRAFT_69729.1.1.m.683",3.9631,1.4558,0.1,2.7433,0.1,1.3296
4,"9","CHOYP_BRAFLDRAFT_71616.2.3.m.27171",4.95485,0.1,0.1,0.1,1.1128,0.1
4,"9","CHOYP_BRAFLDRAFT_72273.1.2.m.34499",0.1,0.1,0.1,0.1,3.80775,0.1
3,"9","CHOYP_BRAFLDRAFT_72357.1.1.m.59063",3.16595,1.7362,3.8424,8.22195,6.82725,4.6386
1,"9","CHOYP_BRAFLDRAFT_73991.2.2.m.60726",0.1,2.53705,4.93065,9.22325,5.78365,8.0906
3,"9","CHOYP_BRAFLDRAFT_74063.4.5.m.43367",0.1,0.1,1.6346,1.4283,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_74594.2.3.m.1285",0.1,0.98065,1.0966,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_74879.3.6.m.24658",0.1,0.1,0.1,0.5252,0.7472,0.1
4,"9","CHOYP_BRAFLDRAFT_76662.3.3.m.61577",1.3043,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_77225.1.2.m.29845",0.1,1.6214,1.79985,0.1,0.1,2.91065
3,"9","CHOYP_BRAFLDRAFT_78229.1.1.m.52210",0.1,0.1,0.1,0.6713,1.9442,0.6282
3,"9","CHOYP_BRAFLDRAFT_80432.2.2.m.18322",8.98415,3.243,0.1,3.15765,3.328,5.8775
3,"9","CHOYP_BRAFLDRAFT_81322.1.2.m.17860",0.1,0.1,0.73185,0.1,1.9175,1.1538
4,"9","CHOYP_BRAFLDRAFT_81364.3.3.m.30607",1.9201,0.1,0.1,1.99555,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_81532.1.1.m.58865",0.1,0.1,0.1,0.8381,2.46615,0.7998
3,"9","CHOYP_BRAFLDRAFT_81733.1.1.m.213",4.05425,2.26935,7.2609,4.2136,2.2668,2.0154
4,"9","CHOYP_BRAFLDRAFT_84054.1.2.m.8523",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_84494.2.5.m.30751",9.08945,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_84494.3.5.m.41159",0.1,0.1,0.1,0.1,4.59695,0.1
1,"9","CHOYP_BRAFLDRAFT_84494.4.5.m.44543",0.1,4.48875,14.47435,0.1,0.1,4.0686
4,"9","CHOYP_BRAFLDRAFT_85511.17.23.m.55470",0.1,2.4368,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_85896.1.1.m.38692",3.65495,0.1,0.1,2.53,0.1,1.25645
2,"9","CHOYP_BRAFLDRAFT_85994.7.10.m.36866",0.1,0.1,0.1,0.1,2.3849,6.37585
4,"9","CHOYP_BRAFLDRAFT_87294.6.6.m.64622",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_87429.1.1.m.43808",0.1,1.0859,0.1,0.1,0.1,1.5122
3,"9","CHOYP_BRAFLDRAFT_87630.1.1.m.30352",0.1,1.21195,1.30885,1.15575,1.2106,0.1
4,"9","CHOYP_BRAFLDRAFT_88012.1.1.m.12815",1.21765,0.1,0.1,1.2631,0.1,0.1
2,"9","CHOYP_BRAFLDRAFT_88218.8.8.m.64733",0.1,0.1,0.1,3.8299,0.1,9.4847
4,"9","CHOYP_BRAFLDRAFT_88223.10.22.m.35410",0.1,0.1,0.1,0.1,0.1,0.9041
4,"9","CHOYP_BRAFLDRAFT_88223.9.22.m.34933",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_88224.2.11.m.3212",1.05705,6.68425,0.1,7.41565,4.3764,5.05525
3,"9","CHOYP_BRAFLDRAFT_88506.1.1.m.64174",3.78575,4.07875,4.51575,0.1,1.4029,3.7216
4,"9","CHOYP_BRAFLDRAFT_88583.1.1.m.56300",0.2525,0.43615,0.96275,0.4197,0.4375,0.9876
3,"9","CHOYP_BRAFLDRAFT_89536.1.1.m.26678",4.93255,3.9954,1.51265,5.76245,4.0077,5.4202
3,"9","CHOYP_BRAFLDRAFT_89870.1.1.m.15447",0.1,0.1,2.8627,2.4843,0.1,4.60405
3,"9","CHOYP_BRAFLDRAFT_89952.1.1.m.59629",0.1,0.9998,1.1181,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_90196.2.2.m.42787",0.1,0.1,2.487,0.1,0.1,0.1
4,"9","CHOYP_BRAFLDRAFT_91068.1.1.m.9955",1.7501,0.1,0.1,0.1,0.98905,0.1
4,"9","CHOYP_BRAFLDRAFT_91321.7.10.m.56158",2.4126,1.013,1.13295,0.1,0.1,0.3487
4,"9","CHOYP_BRAFLDRAFT_91695.1.1.m.31423",1.58745,0.919,0.1,0.1,0.1,0.83675
3,"9","CHOYP_BRAFLDRAFT_93030.1.1.m.29276",0.1,0.1,0.1,0.8498,0.89365,0.79795
5,"9","CHOYP_BRAFLDRAFT_93876.1.1.m.8885",1.1987,0.1,0.1,2.4368,1.27915,0.1
4,"9","CHOYP_BRAFLDRAFT_97676.1.1.m.62102",1.5987,0.92515,0.1,0.8787,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_98499.1.1.m.5718",0.1,0.1,2.36295,0.1,8.42015,1.9406
3,"9","CHOYP_BRAFLDRAFT_98740.3.7.m.46571",1.0079,0.1,1.18295,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_98740.6.7.m.59351",0.1,0.1,1.45345,2.49135,0.1,0.1
2,"9","CHOYP_BRAFLDRAFT_98740.7.7.m.65348",0.1,0.82805,5.0826,4.0539,0.1,4.55545
3,"9","CHOYP_BRAFLDRAFT_99073.1.1.m.18282",2.2838,0.1,0.1,2.35925,0.1,4.36745
1,"9","CHOYP_BRAFLDRAFT_99641.1.1.m.63666",3.0089,3.19285,7.034,6.1329,0.1,0.1
3,"9","CHOYP_BRAP.1.1.m.47862",0.94055,1.0278,1.1198,0.9805,1.02665,0.1
3,"9","CHOYP_BUCC.1.2.m.10972",1.83845,2.0025,0.1,1.89885,0.1,0.1
4,"9","CHOYP_C10.1.2.m.23678",9.01665,0.1,0.1,0.1,9.7681,0.1
3,"9","CHOYP_C1QT4.2.5.m.28767",0.1,1.3006,1.4426,1.2732,1.3339,1.1883
3,"9","CHOYP_C3ORF38.1.1.m.59043",3.3247,3.59075,0.1,0.1,0.1,0.1
3,"9","CHOYP_CA14.1.1.m.30677",1.8328,3.94265,6.36765,1.9022,0.1,5.2478
4,"9","CHOYP_CAD89.1.1.m.14552",0.1,0.1,0.1,0.1,1.11435,0.1
4,"9","CHOYP_CAH1.1.2.m.24247",0.1,0.1,0.1,0.1,0.1,3.6422
8,"9","CHOYP_CALM.11.50.m.28106",0.1,15.5716,0.1,0.1,22.8705,0.1
4,"9","CHOYP_CALM.37.50.m.52385",0.1,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_CALM.49.50.m.63320",0.1,0.1,0.1,3.3672,3.46665,0.1
1,"9","CHOYP_CALM.7.50.m.12029",6.5528,10.5671,7.811,0.1,3.56595,3.2976
3,"9","CHOYP_CAOG_04686.2.2.m.28117",0.1,2.28155,2.5349,2.2219,0.1,8.2607
4,"9","CHOYP_CAP.1.2.m.22123",0.1,1.3191,0.1,1.29135,0.1,1.23095
4,"9","CHOYP_CARNS1.4.6.m.40244",0.64655,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_CASP10.4.7.m.45631",0.1,0.1,0.1,0.1,0.1,1.73635
3,"9","CHOYP_CASP10.5.7.m.49889",3.934,5.29635,7.034,3.0639,7.44815,5.7852
1,"9","CHOYP_CASP3.1.3.m.23354",9.80075,0.1,0.1,5.15565,5.40885,9.6084
4,"9","CHOYP_CASP7.11.23.m.26574",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_CASP7.16.23.m.50828",0.1,3.243,0.1,0.1,3.328,0.1
3,"9","CHOYP_CASP7.18.23.m.52787",7.17205,6.5143,9.97645,5.01165,2.66685,7.0121
4,"9","CHOYP_CASP7.5.23.m.12847",0.1,0.1,0.1,0.1,0.1,1.6738
4,"9","CHOYP_CBG18730.1.1.m.2611",0.1,0.1,0.1,0.1,0.1,1.05465
4,"9","CHOYP_CBG22657.2.2.m.28802",4.00385,0.1,0.1,2.12545,0.1,0.1
3,"9","CHOYP_CBLN3.1.2.m.29253",3.76955,6.13465,3.3755,1.95885,0.1,0.9637
