"Cluster","Silo","ID","D3","D5","D7","D9","D11","D13"
16,"3","CHOYP_SYYC.2.2.m.58390",0.1,0.1,0.1,0.1,28.02075,0.1
6,"3","CHOYP_T23O.5.6.m.52216",0.1,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_T24B8.5.1.2.m.5660",0.1,2.6223,0.1,0.1,0.1,0.1
10,"3","CHOYP_T24B8.5.2.2.m.46909",0.1,1.46475,0.1,0.1,0.1,0.1
5,"3","CHOYP_TAB3.1.1.m.25766",0.1,0.7971,0.84005,0.1,0.1,0.1
10,"3","CHOYP_TAD2A.1.1.m.27478",0.1,3.56365,0.1,0.1,0.1,0.1
6,"3","CHOYP_TAF1.1.1.m.31656",0.1,0.1,0.1,0.1,0.1,0.4414
8,"3","CHOYP_TAF13.1.3.m.20331",7.6793,0.1,0.1,0.1,0.1,0.1
4,"3","CHOYP_TAF9.1.1.m.10395",2.76615,5.4854,5.76745,5.8104,3.17385,7.54625
18,"3","CHOYP_TBA.1.6.m.12217",544.12625,198.43425,143.3838,112.79015,16.7105,280.26985
1,"3","CHOYP_TBA.5.6.m.37448",4.073,12.07275,8.4994,21.62265,36.45855,99.6944
6,"3","CHOYP_TBA1.7.9.m.44107",0.1,0.1,0.1,0.1,0.1,0.1
1,"3","CHOYP_TBA1A.2.4.m.19573",108.6418,115.5204,0.1,0.1,0.1,0.1
6,"3","CHOYP_TBB2.2.2.m.53003",0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TBB4.1.1.m.40048",7.7074,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_TBB4B.3.7.m.22777",0.1,0.9791,0.1,0.1,0.1,0.1
4,"3","CHOYP_TBC13.1.1.m.24396",3.88955,1.3377,2.7437,0.1,4.3787,3.57015
4,"3","CHOYP_TBC15.1.1.m.4226",0.84455,2.4176,1.6872,1.69975,2.6926,1.1489
5,"3","CHOYP_TBCD1.1.1.m.14806",0.1,0.4864,1.3673,0.91255,0.1,0.1
8,"3","CHOYP_TBCEL.2.2.m.26805",1.26265,0.1,0.1,1.32525,0.1,0.1
4,"3","CHOYP_TBG1.1.1.m.28190",2.2229,2.27295,2.307,1.19255,1.26605,0.1
6,"3","CHOYP_TBL2.1.1.m.29917",0.1,0.1,0.1,0.1,0.1,1.654
8,"3","CHOYP_TCFAP2B.2.2.m.11727",2.2474,0.1,0.1,0.1,0.1,0.1
4,"3","CHOYP_TCPG.1.1.m.30926",8.04815,0.50615,5.2161,2.4746,0.1,2.46515
6,"3","CHOYP_TDRD3.2.2.m.8522",0.1,0.1,0.1,0.1,0.1,0.1
1,"3","CHOYP_TEKT3.1.1.m.37281",118.97745,37.7092,47.90965,48.27695,42.2018,34.3555
7,"3","CHOYP_TEMPT.2.3.m.39578",0.1,0.1,3.49875,3.517,7.2344,0.1
4,"3","CHOYP_TEMPT.3.3.m.40304",0.1,2.66835,5.4347,2.8336,0.1,3.5819
6,"3","CHOYP_TENA.5.5.m.43448",0.1,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_TENX.1.2.m.12929",0.1,0.1,10.208,24.40365,8.79675,18.38325
6,"3","CHOYP_TEX10.2.3.m.28279",0.1,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_TF2AA.1.1.m.50726",1.82455,1.8654,5.6163,1.98,0.1,7.35175
2,"3","CHOYP_TGM1.1.2.m.5148",1.3376,5.3892,3.52795,5.68445,3.77465,10.1367
5,"3","CHOYP_THERJR_2510.1.1.m.38407",0.1,1.98125,6.9579,2.01925,0.1,0.1
6,"3","CHOYP_THSD4.1.2.m.36522",0.1,0.1,0.69475,0.1,0.1,0.1
5,"3","CHOYP_THSD4.2.2.m.57001",0.1,0.1,0.7381,0.74175,0.1,0.1
4,"3","CHOYP_THTR.1.1.m.25924",4.2091,4.30485,8.8314,4.5734,0.1,5.80205
4,"3","CHOYP_THUM3.1.1.m.17928",0.1,1.98005,2.17135,2.0973,2.22495,1.4029
6,"3","CHOYP_TIF1A.3.8.m.12841",0.1,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_TIF1A.4.8.m.23900",10.69725,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TIMP2B.1.1.m.29629",7.69155,0.1,0.1,0.1,0.1,0.1
4,"3","CHOYP_TIMP3.4.9.m.28669",2.85135,2.8276,2.953,0.1,0.1,0.1
5,"3","CHOYP_TITIN.19.19.m.66288",0.0798,1.4757,1.63375,1.8255,0.4976,0.1
6,"3","CHOYP_TITIN.4.19.m.19569",0.1,0.1,0.1,0.6105,0.1,0.1
7,"3","CHOYP_TITIN.6.19.m.31591",0.1,0.1,0.1,3.01895,2.68335,0.1
8,"3","CHOYP_TLR1.1.3.m.1564",0.8249,0.1,0.1,0.1,0.1,0.1
5,"3","CHOYP_TM9S4.1.1.m.23520",0.9045,0.9242,0.94,0.1,0.1,0.1
6,"3","CHOYP_TMC3.1.1.m.4078",0.1,0.1,0.7893,0.1,0.1,0.1
8,"3","CHOYP_TMCO4.1.1.m.378",3.0806,1.5811,1.6312,1.72095,0.90985,0.1
10,"3","CHOYP_TMEDA.1.2.m.42795",0.1,6.4036,0.1,0.1,0.1,0.1
9,"3","CHOYP_TMEL_0889.1.2.m.168",0.1,0.1,0.1,0.1,1.7845,0.1
8,"3","CHOYP_TMEM2.2.4.m.8174",3.88615,0.97915,0.555,0.1,0.1,0.71905
13,"3","CHOYP_TMEM2.3.4.m.10491",10.5637,0.5275,0.1,0.1,0.6011,0.1
6,"3","CHOYP_TMEM2.4.4.m.28440",0.1,0.5367,0.5784,0.5812,0.1,0.1
9,"3","CHOYP_TMM98.1.1.m.51750",0.1,0.1,0.1,0.1,2.5123,0.1
4,"3","CHOYP_TMO_0856.1.3.m.5045",2.0217,2.0671,0.1,4.197,2.25695,0.1
9,"3","CHOYP_TNNC2.1.1.m.32533",0.1,0.1,0.1,0.1,3.4165,0.1
2,"3","CHOYP_TNRC6A.2.2.m.59802",7.21415,6.19865,5.34655,7.70775,5.70315,4.967
5,"3","CHOYP_TOLL.1.1.1.m.37581",0.1,0.78595,0.8283,0.1,0.1,0.1
5,"3","CHOYP_TOP2B.1.1.m.6674",0.9737,1.86545,3.5897,1.6633,1.3975,1.70145
5,"3","CHOYP_TPC2.1.2.m.19378",0.7467,0.1,1.54985,0.1,0.1,0.1
1,"3","CHOYP_TPM.15.19.m.50851",71.15495,47.7592,53.90195,32.27125,82.27625,0.1
1,"3","CHOYP_TPM.18.19.m.66023",91.4025,5.8748,6.20985,0.1,0.1,70.76315
2,"3","CHOYP_TPM.19.19.m.66623",0.1,46.065,53.80015,28.61345,51.76655,18.76555
11,"3","CHOYP_TPR.1.2.m.29645",0.1,0.1,0.1,1.48185,0.1,0.1
4,"3","CHOYP_TRA2A.1.1.m.21305",2.97505,0.1,3.09655,3.12605,1.687,0.1
9,"3","CHOYP_TRI33.5.8.m.56889",0.1,0.1,0.1,0.1,1.87225,0.1
6,"3","CHOYP_TRI45.18.23.m.48495",0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TRI46.2.3.m.61659",1.70655,0.1,0.1,1.84255,0.1,0.1
6,"3","CHOYP_TRIADDRAFT_19804.1.1.m.8993",0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TRIADDRAFT_21752.1.1.m.62548",0.68225,0.6801,0.1,0.1,0.1,0.1
7,"3","CHOYP_TRIADDRAFT_23075.1.1.m.48886",0.1,3.68375,0.1,0.1,8.27495,0.1
10,"3","CHOYP_TRIADDRAFT_26518.1.1.m.16475",0.1,1.428,0.1,1.50415,0.1,0.1
4,"3","CHOYP_TRIADDRAFT_29967.1.1.m.56654",4.2769,7.16765,5.261,7.5667,6.44345,1.9612
2,"3","CHOYP_TRIADDRAFT_29994.1.1.m.48948",10.1905,6.1823,6.4309,2.1868,2.3869,0.1
8,"3","CHOYP_TRIADDRAFT_32712.2.4.m.28430",7.7914,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_TRIADDRAFT_32712.3.4.m.44104",63.63915,10.7269,0.1,3.8844,0.1,0.1
4,"3","CHOYP_TRIADDRAFT_37121.1.1.m.51940",1.70655,1.6925,3.49975,1.84255,1.9456,0.1
2,"3","CHOYP_TRIADDRAFT_38448.1.1.m.27929",25.2804,31.89245,40.1332,30.494,46.5157,43.52715
4,"3","CHOYP_TRIADDRAFT_49883.1.1.m.29857",7.96585,1.3697,1.4827,1.4903,0.1,0.1
6,"3","CHOYP_TRIADDRAFT_53677.1.1.m.35290",0.1,0.36555,0.1,0.37435,0.1,0.1
8,"3","CHOYP_TRIADDRAFT_55768.1.2.m.4473",1.6982,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TRIADDRAFT_57018.1.2.m.10706",0.97895,0.1,0.1,1.02195,0.1,0.1
9,"3","CHOYP_TRIADDRAFT_60787.1.1.m.6621",0.1,0.1,0.1,0.1,0.84985,0.1
5,"3","CHOYP_TRIADDRAFT_61434.1.1.m.8434",0.1,0.1,0.5808,1.04965,0.1,0.1
4,"3","CHOYP_TRIADDRAFT_62546.1.2.m.5483",2.17325,2.2112,6.7713,4.4932,7.2239,5.83685
6,"3","CHOYP_TRIADDRAFT_62546.2.2.m.56798",0.1,0.1,0.1,0.1,0.1,0.1
1,"3","CHOYP_TRIADDRAFT_64314.1.2.m.9124",38.85595,54.8353,49.38725,46.94435,44.0257,64.2702
9,"3","CHOYP_TRIM2.42.59.m.43682",1.02145,0.1,0.1,1.0716,1.13735,0.1
11,"3","CHOYP_TRIM5.1.2.m.60878",0.1,0.1,0.1,3.02685,0.1,0.1
5,"3","CHOYP_TRIM56.2.2.m.59948",1.32435,0.1,0.76455,0.1,0.1,0.1
6,"3","CHOYP_TRM13.1.1.m.16853",0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TRM5.1.1.m.24347",1.18755,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_TRNT1.1.1.m.1512",0.1,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_TRPM3.1.7.m.9000",0.1,0.1,0.1,0.1,0.40425,0.1
6,"3","CHOYP_TRRAP.1.2.m.339",0.1,0.1,0.8466,0.1,0.1,1.0661
5,"3","CHOYP_TRXR2.1.1.m.10443",2.08075,4.21905,2.2117,1.1413,0.1,1.48205
8,"3","CHOYP_TS101.4.4.m.57290",2.46515,1.27525,1.33055,1.34295,1.42615,0.1
9,"3","CHOYP_TSC1.1.1.m.5136",0.1,0.49695,1.41945,0.1,0.552,0.1
10,"3","CHOYP_TSIB_0893.1.1.m.10314",0.1,0.765,0.1,0.1,0.1,1.04225
6,"3","CHOYP_TSN3.1.1.m.57074",0.1,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_TSP_00320.1.1.m.7280",0.1,0.1,0.1,3.6269,1.9999,0.1
13,"3","CHOYP_TSP_09282.1.1.m.18814",21.0442,0.1,0.1,8.86645,0.1,0.1
6,"3","CHOYP_TSP_10783.1.2.m.5651",0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TSP_10831.1.1.m.47028",3.79945,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_TSP1.1.1.m.43967",0.1,0.1,0.1,0.1,0.1,0.1
3,"3","CHOYP_TSPAN18A.2.2.m.50689",0.1,0.1,0.1,2.1327,0.1,5.29095
10,"3","CHOYP_TSSC1.1.1.m.66470",0.1,1.4498,0.1,0.1,0.1,0.1
9,"3","CHOYP_TTC14.1.1.m.54084",0.1,0.1,0.1,0.1,0.49625,0.1
8,"3","CHOYP_TTC8.1.1.m.35457",1.1201,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_TTL11.1.1.m.51011",0.1,0.785,0.1,0.1,0.1,0.1
6,"3","CHOYP_TTN.2.9.m.17508",0.1,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_TVAG_008910.1.4.m.27225",0.1,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_TVAG_008910.2.4.m.37672",0.1,0.1,0.1,0.1,0.1,0.1
3,"3","CHOYP_TVAG_087500.3.4.m.52917",0.1,0.1,0.1,0.1,0.1,12.2013
9,"3","CHOYP_TVAG_117920.1.1.m.65694",0.1,0.3189,0.1,0.1,0.36035,0.42315
8,"3","CHOYP_TVAG_168130.1.2.m.10205",1.61575,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_TVAG_216960.2.4.m.29368",2.6156,3.90305,8.12,6.79125,0.1,0.1
9,"3","CHOYP_TVAG_268110.13.13.m.65590",0.1,0.1,0.1,0.1,5.79795,0.1
5,"3","CHOYP_TVAG_286470.1.2.m.41541",1.73,0.1,2.8504,0.1,0.1,2.38395
9,"3","CHOYP_TVAG_355490.1.22.m.8202",0.1,0.3511,0.1,1.0032,0.745,0.1
6,"3","CHOYP_TVAG_355490.12.22.m.45126",0.1,0.1,0.1,0.1,0.1,0.1
11,"3","CHOYP_TVAG_355490.16.22.m.50235",0.1,0.1,0.1,2.94475,0.1,0.1
6,"3","CHOYP_TVAG_355490.2.22.m.9582",0.1888,0.1,0.29325,0.2002,0.1,0.1
6,"3","CHOYP_TVAG_355490.3.22.m.9919",0.1,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_TVAG_355490.6.22.m.13410",0.8486,2.3965,0.1,0.1,0.1,0.59945
4,"3","CHOYP_TVAG_355490.7.22.m.16997",1.13645,0.1,2.009,0.8117,3.3821,11.4998
9,"3","CHOYP_TVAG_407710.2.4.m.6401",0.54525,0.2308,0.2463,0.2408,0.1,0.1
5,"3","CHOYP_TVAG_410100.4.6.m.41037",1.4082,0.7499,2.32945,0.1,0.1,0.1
6,"3","CHOYP_TVAG_417100.1.2.m.19129",0.1,0.1,0.1,0.5521,0.1,0.1
6,"3","CHOYP_TVAG_480920.2.3.m.38258",0.1,0.1,0.1,0.1,0.1,0.1
4,"3","CHOYP_TXN4A.1.2.m.59542",0.1,3.75995,4.0776,0.1,8.4486,5.1873
13,"3","CHOYP_TXND3.1.4.m.3505",31.24205,0.7708,0.1,0.1,0.1,1.9985
13,"3","CHOYP_TXND3.2.4.m.21415",53.9207,0.1,0.1,0.1,13.17155,0.1
2,"3","CHOYP_TYRO1.2.6.m.42960",0.1,4.94205,8.8961,4.4954,0.83405,7.7394
4,"3","CHOYP_UAFA.3.8.m.34702",6.7273,0.1,4.4757,0.1,12.02115,6.3464
2,"3","CHOYP_UAFA.6.8.m.45002",5.3504,0.1,4.09725,7.29495,0.1,12.6524
11,"3","CHOYP_UB2D2.1.1.m.56387",0.1,0.1,0.1,3.7091,0.1,0.1
2,"3","CHOYP_UBA3.1.1.m.59856",5.45995,5.48225,5.8451,4.6187,6.15985,7.51825
5,"3","CHOYP_UBA6.3.4.m.53927",1.04755,0.57065,2.21865,2.2476,1.7704,0.77095
2,"3","CHOYP_UBE2A.1.1.m.48761",0.1,5.97765,6.3152,9.48985,0.1,12.3896
2,"3","CHOYP_UBE2C.1.1.m.55757",0.1,7.87095,2.87325,5.7264,0.1,0.1
8,"3","CHOYP_UBE2H.1.1.m.49863",3.00755,0.1,0.1,0.1,0.1,0.1
8,"3","CHOYP_UBE2Z.1.1.m.61760",1.6054,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_UBP19.1.1.m.55642",0.1,0.8702,0.1,0.47155,0.1,0.6032
10,"3","CHOYP_UBP25.1.1.m.61531",0.1,0.53715,0.1,0.55075,0.1,0.1
6,"3","CHOYP_UBP32.1.1.m.56373",0.1,0.1,0.1,0.1,0.1,0.1
5,"3","CHOYP_UBP34.1.1.m.55124",0.34125,0.5178,0.53865,0.2351,0.1,0.1
5,"3","CHOYP_UBP47.1.2.m.66121",1.1723,1.9714,1.63815,0.8331,0.1,0.5886
4,"3","CHOYP_UBP48.1.1.m.25564",0.54245,2.56905,1.04575,0.5856,0.1,2.04025
5,"3","CHOYP_UBR5.1.1.m.44200",0.89565,1.0831,0.75195,1.14725,0.2501,0.2967
4,"3","CHOYP_UBR7.1.1.m.7300",1.28855,2.48875,0.1,1.39025,1.4673,1.7543
6,"3","CHOYP_UBS3B.1.1.m.43636",0.1,0.1,0.9715,0.1,0.1,1.2254
8,"3","CHOYP_UBXN7.1.1.m.64349",2.08075,1.11165,0.1,0.1,0.1,0.1
9,"3","CHOYP_UHRF1.1.1.m.10935",0.1,0.71815,0.1,0.1,0.82115,0.1
2,"3","CHOYP_UN45B.1.1.m.19072",6.228,5.15845,4.80005,4.20085,4.48015,0.8316
6,"3","CHOYP_URIC.1.2.m.35940",0.1,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_USH1C.1.1.m.30582",0.1,0.1,0.1,0.1,1.7722,0.1
9,"3","CHOYP_USO1.2.11.m.12785",0.3813,0.3889,0.70345,0.1,0.4208,0.1
3,"3","CHOYP_USP2.1.1.m.44411",0.1,0.1,4.55815,4.7193,0.1,5.97445
9,"3","CHOYP_UT14A.1.1.m.44047",0.7155,0.1,0.1,0.1,1.5027,0.1
11,"3","CHOYP_VA0D1.1.2.m.31117",1.40115,0.1,0.1,2.89185,0.1,1.91455
6,"3","CHOYP_VAC14.1.1.m.31290",0.1,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_VATD.2.2.m.64245",3.96815,6.0214,8.4046,2.2024,0.1,10.936
5,"3","CHOYP_VAV2.3.3.m.62875",0.1,1.36235,2.05415,1.399,1.4556,0.1
5,"3","CHOYP_VIR.1.1.m.51105",0.7906,0.79215,0.61825,1.1237,0.63795,1.4513
9,"3","CHOYP_VP13D.2.3.m.58593",0.1,0.1,0.1,0.1,0.86635,0.1
6,"3","CHOYP_VPP1.2.2.m.13421",0.1,0.1,0.1,0.1,0.1,0.1
5,"3","CHOYP_VPRBP.1.1.m.15849",0.1,1.17215,0.77635,0.1,0.1,0.1
5,"3","CHOYP_VPS18.1.1.m.38708",1.13975,1.64945,1.73765,1.1597,0.1,1.49785
4,"3","CHOYP_VPS36.1.1.m.27030",2.84455,1.44245,0.1,2.9888,0.1,0.1
5,"3","CHOYP_VPS51.1.1.m.43266",0.72815,0.7438,0.75635,0.1,0.1,0.1
9,"3","CHOYP_VPS8.1.1.m.51272",0.1,0.4339,0.81795,0.4551,0.91235,0.1
5,"3","CHOYP_VRK1.1.1.m.10917",0.1,2.19865,2.3117,1.23405,0.1,0.1
9,"3","CHOYP_VWA8.2.3.m.28001",0.1,0.69725,1.09265,0.73855,0.7835,0.1
4,"3","CHOYP_WBP11.1.1.m.12849",1.8532,2.7876,0.1,2.0604,2.0975,1.3254
6,"3","CHOYP_WDHD1.1.1.m.23505",0.1,0.1,0.1,0.1,0.1,0.1
5,"3","CHOYP_WDR11.2.2.m.58625",1.2628,0.47915,1.41155,0.8974,0.1,0.6289
2,"3","CHOYP_WDR52.1.1.m.21751",9.80925,4.54335,3.34805,3.3754,2.1047,2.5562
6,"3","CHOYP_WDR59.4.5.m.55404",0.1,0.1,0.6365,0.1,0.1,0.7981
10,"3","CHOYP_WDR70.1.1.m.7199",0.1,1.57555,0.1,0.8609,0.90755,1.0789
5,"3","CHOYP_WDR74.1.1.m.19017",1.34845,0.1,1.4024,0.1,1.54335,0.1
5,"3","CHOYP_WDR89.1.1.m.30861",0.1,1.49845,1.58175,1.58985,0.1,0.1
9,"3","CHOYP_WHITE.1.1.m.38819",0.1,0.1,0.1,0.1,2.58005,0.1
5,"3","CHOYP_WHSC1.1.1.m.15308",1.63045,0.4654,1.7409,2.1936,1.3761,1.12195
4,"3","CHOYP_WIBG.1.1.m.11521",7.5947,2.63115,5.35745,8.1414,8.6276,0.1
4,"3","CHOYP_WIPI2.1.2.m.9192",3.20495,5.418,1.15895,7.991,1.24175,1.5225
6,"3","CHOYP_WN10A.1.1.m.28564",0.1,0.1,0.1,0.1,0.1,0.1
4,"3","CHOYP_WNT7B.1.2.m.36042",0.1,3.08065,0.1,1.709,0.1,0.1
9,"3","CHOYP_XDH.3.3.m.55146",0.1,0.4606,0.47915,0.1,0.5112,0.1
5,"3","CHOYP_XIAP.1.7.m.6021",2.174,2.1897,1.1793,1.1902,0.1,0.1
8,"3","CHOYP_XPP1.2.2.m.38696",0.66645,0.1,0.1,0.1,0.1,0.89825
2,"3","CHOYP_XRN2.1.1.m.13943",9.2154,11.45375,8.01165,9.2883,7.34265,13.4363
11,"3","CHOYP_Y003.1.1.m.31014",0.1,0.1,0.1,3.83275,0.1,0.1
4,"3","CHOYP_Y045.1.1.m.43767",1.96095,1.94475,6.0175,4.0673,8.62965,2.6737
6,"3","CHOYP_Y061.1.1.m.29896",0.1,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_Y071.1.1.m.29248",0.1,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_Y118.1.1.m.30002",0.1,0.1,0.1,0.1,3.43275,0.1
3,"3","CHOYP_Y7557.3.3.m.42713",0.1,0.1,0.1,0.1,1.74605,6.1095
4,"3","CHOYP_YAP.1.2.m.23386",3.8549,6.52775,5.4478,5.4884,1.52535,5.3145
8,"3","CHOYP_YG31B.2.3.m.9011",1.45465,0.1,0.1,0.1,0.1,0.1
11,"3","CHOYP_YL58.1.1.m.35411",0.1,0.1,0.1,1.998,0.1,0.1
2,"3","CHOYP_YL8A.1.1.m.29604",1.8276,3.5719,5.59765,3.7699,0.1,0.1
8,"3","CHOYP_YLPM1.1.2.m.17086",1.389,0.3956,0.4112,0.1,0.4382,0.1
4,"3","CHOYP_YMS5.1.1.m.5494",0.5105,3.72025,5.86725,1.486,1.57475,1.9079
3,"3","CHOYP_YNY5.2.4.m.50761",0.1,0.1,0.1,0.1,0.1,4.97485
4,"3","CHOYP_ZBTB5.4.4.m.42642",0.1,0.1,0.1,0.778,0.82485,1.0053
9,"3","CHOYP_ZC11A.1.1.m.60722",0.1,0.1,0.1,0.1,0.7258,0.1
5,"3","CHOYP_ZC3H18.1.1.m.8085",0.48785,1.3255,1.3964,1.4714,0.98865,0.1
5,"3","CHOYP_ZC3HDC1L.1.1.m.44413",0.77855,1.9554,1.22895,0.89465,0.48465,1.6087
4,"3","CHOYP_ZCCHC8.1.1.m.18098",2.273,0.8225,1.60345,1.69255,0.1,2.0864
10,"3","CHOYP_ZEB2.1.1.m.29733",0.1,0.79605,0.1,0.1,0.1,0.1
9,"3","CHOYP_ZF_U1LIKE_.10.1.1.m.18971",0.1,4.40635,0.1,0.1,2.4921,0.1
6,"3","CHOYP_ZFP37.3.4.m.48467",0.1,0.1,0.1,0.1,0.1,1.8241
6,"3","CHOYP_ZGC_113208.1.1.m.15618",0.1,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_ZGC_113625.1.2.m.2855",0.1,1.6774,0.1,0.1,0.1,2.30345
5,"3","CHOYP_ZGC_171566.1.1.m.22181",3.3669,0.1,1.8442,0.1,0.1,0.1
2,"3","CHOYP_ZN207.1.1.m.6909",7.18925,1.48,1.54455,7.5967,3.26225,2.03015
9,"3","CHOYP_ZN729.1.1.m.13702",0.1,0.4261,0.44775,0.1,0.47285,0.1
4,"3","CHOYP_ZNF184.1.1.m.59420",5.28235,0.8203,0.1,1.6879,1.73565,0.1
8,"3","CHOYP_ZNF382.1.1.m.21527",2.05515,1.0491,0.1,0.1,1.17215,0.1
6,"3","CHOYP_ZNF43.1.1.m.6773",0.1,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_ZNF624.1.1.m.45743",0.1,0.1,0.1,0.1,0.4911,0.1
4,"3","CHOYP_ZNF85.1.1.m.65738",2.6408,1.12845,2.23845,2.2551,1.78615,2.23205
8,"3","CHOYP_ZNRD1.1.2.m.7107",4.4497,0.1,0.1,4.83505,0.1,0.1
5,"9","CHOYP_2A5D.2.3.m.32240",0.1,0.1,2.5318,0.1,0.1,0.1
6,"9","CHOYP_2AAA.1.1.m.13307",0.1,0.1,0.1,0.1,0.1,0.1
5,"9","CHOYP_3BP2.2.3.m.19302",0.1,0.1,1.6199,0.1,0.1,1.34905
4,"9","CHOYP_41.2.3.m.31169",4.96325,2.45495,0.1,2.85885,0.1,0.1
4,"9","CHOYP_4ET.1.1.m.1941",2.2868,2.5513,1.81555,0.1,0.1,2.23155
8,"9","CHOYP_A2M.2.3.m.54214",2.2621,1.15175,0.1,0.1,0.1,0.1
8,"9","CHOYP_AAEL_AAEL001503.1.1.m.10649",0.59975,0.1,0.1,0.6183,0.1,0.1
7,"9","CHOYP_AAEL_AAEL002467.1.2.m.47358",0.1,0.1,0.1,3.88755,19.9135,0.1
6,"9","CHOYP_AAEL_AAEL003853.1.2.m.39529",0.1,0.1,1.14225,0.1,0.1,0.1
8,"9","CHOYP_AAEL_AAEL004399.1.1.m.3003",1.40535,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_AAEL_AAEL004839.1.1.m.13815",0.1,0.1,1.00085,0.1,0.1,0.1
4,"9","CHOYP_AAEL_AAEL006988.1.1.m.49733",0.9358,0.1,0.1,0.9703,0.1,1.7628
6,"9","CHOYP_AAEL_AAEL007437.1.1.m.29443",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_AAEL_AAEL007549.1.1.m.13827",0.1,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_AAEL_AAEL007787.1.1.m.13188",2.7419,1.0516,0.1,1.00315,0.1,0.1
3,"9","CHOYP_AAEL_AAEL008069.2.2.m.60921",0.1,0.1,3.3591,2.94225,0.1,8.175
9,"9","CHOYP_AAEL_AAEL010626.1.1.m.52019",0.1,0.1,0.1,0.1,1.2397,0.1
5,"9","CHOYP_AAEL_AAEL010939.1.1.m.64870",0.1,0.1,2.783,1.23265,0.1,0.1
4,"9","CHOYP_AAEL_AAEL011391.1.1.m.10090",5.5442,7.51605,6.63445,2.928,6.0432,2.72155
5,"9","CHOYP_AAEL_AAEL011814.1.1.m.48797",1.9948,1.11245,2.3779,3.1073,0.1,0.1
3,"9","CHOYP_AAEL_AAEL013229.2.2.m.57593",5.7261,0.1,0.1,0.1,0.1,16.6803
5,"9","CHOYP_AAEL_AAEL015271.1.1.m.56223",0.1,0.1,3.4604,0.1,0.1,0.1
4,"9","CHOYP_AAK1.1.1.m.14769",1.04635,2.17865,0.1,0.1,1.12225,1.98755
6,"9","CHOYP_AASI_1435.2.35.m.17918",0.1,0.1,0.1,0.1,0.1,0.1
9,"9","CHOYP_AASI_1435.28.35.m.60443",0.1,0.1,0.1,0.1,0.909,0.1
10,"9","CHOYP_AASI_1435.35.35.m.65339",0.34715,0.6849,0.1,0.1,0.3698,0.1
6,"9","CHOYP_AATF.1.1.m.34004",0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_ABL1.1.1.m.55647",0.88955,0.1,0.1,0.9245,1.4501,0.8721
7,"9","CHOYP_ACA1_394750.1.2.m.54181",0.1,0.1,0.1,2.8501,7.4411,1.3794
8,"9","CHOYP_ACAC.2.2.m.58115",3.54025,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_ACADL.1.1.m.5508",40.96595,41.5402,39.9278,38.70855,40.31635,37.76495
5,"9","CHOYP_ACBD5.1.2.m.16744",0.1,1.11375,2.35495,0.1,0.1,0.1
6,"9","CHOYP_ACDOPBH.8.9.m.52946",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_ACDOPBH.9.9.m.63296",0.1,1.05045,0.1,0.1,0.1,0.1
10,"9","CHOYP_ACE.2.4.m.5302",0.1,0.1,0.55565,0.4844,0.75985,0.68295
6,"9","CHOYP_ACE.4.4.m.17563",0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_ACH5.1.1.m.3951",0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_ACLA_093460.1.1.m.41459",0.1,1.57745,0.1,0.1,0.1,0.1
